FIA_SPCD,accepted_scientific_name,AB_max_individual_p95,BA_max_individual_p95,AB_marginal_mean_sum,BA_marginal_mean_sum,AB_expected_hidden_positive_count,BA_expected_hidden_positive_count,AB_fold_discrepancy_tv,max_direction_primary_p95,max_direction_mean_sum,max_primary_p95_to_fold_tv_ratio,comparison_status
901,Robinia pseudoacacia,0.0,0.0,5.8947598435668624e-05,0.001493305668856408,0.011120484821956128,0.15413692619633262,0.5361488233422997,0.0,0.001493305668856408,0.0,BOTH_FOLDS_POSITIVE
971,Ulmus alata,0.0,0.0,5.8947598435668624e-05,0.001493305668856408,0.011120484821956128,0.15413692619633262,0.26731342333972874,0.0,0.001493305668856408,0.0,BOTH_FOLDS_POSITIVE
996,Cotinus obovatus,0.0,0.0,5.8947598435668624e-05,0.001493305668856408,0.011120484821956128,0.15413692619633262,0.6526703908702783,0.0,0.001493305668856408,0.0,BOTH_FOLDS_POSITIVE
6768,Quercus arkansana,0.0,0.0,5.8947598435668624e-05,0.001493305668856408,0.011120484821956128,0.15413692619633262,NA,0.0,0.001493305668856408,NA,FOLD_TV_UNAVAILABLE_OR_ZERO
6782,Quercus georgiana,0.0,0.0,5.8947598435668624e-05,0.001493305668856408,0.011120484821956128,0.15413692619633262,1.0,0.0,0.001493305668856408,0.0,BOTH_FOLDS_POSITIVE
6791,Quercus myrtifolia,0.0,0.0,5.8947598435668624e-05,0.001493305668856408,0.011120484821956128,0.15413692619633262,0.6068498622769661,0.0,0.001493305668856408,0.0,BOTH_FOLDS_POSITIVE
8345,Prunus caroliniana,0.0,0.0,5.8947598435668624e-05,0.001493305668856408,0.011120484821956128,0.15413692619633262,1.0,0.0,0.001493305668856408,0.0,BOTH_FOLDS_POSITIVE
8441,Quercus geminata,0.0,0.0,5.8947598435668624e-05,0.001493305668856408,0.011120484821956128,0.15413692619633262,0.6819748579519743,0.0,0.001493305668856408,0.0,BOTH_FOLDS_POSITIVE
8449,Quercus hemisphaerica,0.0,0.0,5.8947598435668624e-05,0.001493305668856408,0.011120484821956128,0.15413692619633262,0.684049752081738,0.0,0.001493305668856408,0.0,BOTH_FOLDS_POSITIVE
8513,Quercus buckleyi,0.0,0.0,5.8947598435668624e-05,0.001493305668856408,0.011120484821956128,0.15413692619633262,0.33551211487381416,0.0,0.001493305668856408,0.0,BOTH_FOLDS_POSITIVE
8860,Vaccinium arboreum,0.0,0.0,5.8947598435668624e-05,0.001493305668856408,0.011120484821956128,0.15413692619633262,NA,0.0,0.001493305668856408,NA,FOLD_TV_UNAVAILABLE_OR_ZERO
