row_type,case_id,fold,direction,route,ti_band,FIA_SPCD,accepted_scientific_name,observed_state,observed_y,observed_point_tv,stress_tier,applied_stress_tv,calibration_population,match_level,weighting,raw_calibration_opportunities,calibration_contributing_targets,hidden_positive_frequency,calibration_mean,calibration_p95,calibration_max,primary_materiality_tier,diagnostic_role,status,actual_case_count,observed_positive_case_count,max_individual_state_aligned_p95,marginal_mean_triangle_upper_sum_raw,marginal_mean_triangle_upper_sum_capped_at_1,empirical_marginal_expected_hidden_positive_count,marginal_union_outer_bound_capped_at_1,observed_point_tv_sum,parent_extreme_failure_conditional_p95_sum_capped_at_1,AB_fold_discrepancy_tv,max_p95_to_fold_tv_ratio,mean_sum_to_fold_tv_ratio,primary_labels,outer_label
ACTUAL_APPLICATION,S01,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S01,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,4.746255261509629e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11206,33,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S01,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_P95,0.0,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11206,33,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_INDIVIDUAL_P95,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S01,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,FAILURE_CONDITIONAL_P95,0.053572442591488745,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,0,CONDITIONAL_SEVERITY_ONLY,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S01,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,EMPIRICAL_MAX,1.0,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,0,EXTREME_OUTER_DIAGNOSTIC,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S02,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S02,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,4.746255261509629e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11206,33,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S02,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_P95,0.0,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11206,33,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_INDIVIDUAL_P95,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S02,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,FAILURE_CONDITIONAL_P95,0.053572442591488745,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,0,CONDITIONAL_SEVERITY_ONLY,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S02,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,EMPIRICAL_MAX,1.0,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,0,EXTREME_OUTER_DIAGNOSTIC,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S03,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S03,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,4.746255261509629e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11206,33,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S03,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_P95,0.0,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11206,33,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_INDIVIDUAL_P95,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S03,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,FAILURE_CONDITIONAL_P95,0.053572442591488745,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,0,CONDITIONAL_SEVERITY_ONLY,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S03,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,EMPIRICAL_MAX,1.0,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,0,EXTREME_OUTER_DIAGNOSTIC,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S04,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S04,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,4.746255261509629e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11206,33,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S04,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_P95,0.0,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11206,33,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_INDIVIDUAL_P95,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S04,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,FAILURE_CONDITIONAL_P95,0.053572442591488745,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,0,CONDITIONAL_SEVERITY_ONLY,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S04,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,EMPIRICAL_MAX,1.0,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,0,EXTREME_OUTER_DIAGNOSTIC,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S05,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S05,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,4.746255261509629e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11206,33,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S05,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_P95,0.0,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11206,33,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_INDIVIDUAL_P95,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S05,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,FAILURE_CONDITIONAL_P95,0.053572442591488745,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,0,CONDITIONAL_SEVERITY_ONLY,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S05,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,EMPIRICAL_MAX,1.0,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,0,EXTREME_OUTER_DIAGNOSTIC,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S06,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S06,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,4.349120147684762e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H2_SAME_FOLD_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11788,36,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S06,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_P95,0.0,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H2_SAME_FOLD_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11788,36,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,1,PRIMARY_INDIVIDUAL_P95,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S06,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,FAILURE_CONDITIONAL_P95,0.053572442591488745,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,0,CONDITIONAL_SEVERITY_ONLY,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S06,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,EMPIRICAL_MAX,1.0,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,0,EXTREME_OUTER_DIAGNOSTIC,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S07,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S07,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,4.349120147684762e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H2_SAME_FOLD_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11788,36,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S07,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_P95,0.0,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H2_SAME_FOLD_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11788,36,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,1,PRIMARY_INDIVIDUAL_P95,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S07,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,FAILURE_CONDITIONAL_P95,0.053572442591488745,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,0,CONDITIONAL_SEVERITY_ONLY,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S07,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,EMPIRICAL_MAX,1.0,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,0,EXTREME_OUTER_DIAGNOSTIC,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S08,A,BA,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.00492737020679736,1.3269216367352221e-05,0.0,0.02927721980049086,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S08,A,BA,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,1.3269216367352221e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,181951,107,0.00492737020679736,1.3269216367352221e-05,0.0,0.02927721980049086,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S08,A,BA,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,MIX_P95,0.0,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,181951,107,0.00492737020679736,1.3269216367352221e-05,0.0,0.02927721980049086,1,PRIMARY_INDIVIDUAL_P95,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S08,A,BA,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,FAILURE_CONDITIONAL_P95,0.010531767986588832,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,577,25,0.00492737020679736,1.3269216367352221e-05,0.0,0.02927721980049086,0,CONDITIONAL_SEVERITY_ONLY,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S08,A,BA,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,EMPIRICAL_MAX,0.02927721980049086,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,577,25,0.00492737020679736,1.3269216367352221e-05,0.0,0.02927721980049086,0,EXTREME_OUTER_DIAGNOSTIC,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S09,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S09,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,4.349120147684762e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H2_SAME_FOLD_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11788,36,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S09,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_P95,0.0,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H2_SAME_FOLD_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11788,36,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,1,PRIMARY_INDIVIDUAL_P95,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S09,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,FAILURE_CONDITIONAL_P95,0.053572442591488745,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,0,CONDITIONAL_SEVERITY_ONLY,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S09,A,BA,LEVEL2,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,EMPIRICAL_MAX,1.0,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H4_ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,1193386,2422,0.005408439904701919,4.349120147684762e-05,0.0,0.065063920457783,0,EXTREME_OUTER_DIAGNOSTIC,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S10,A,BA,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.00492737020679736,1.3269216367352221e-05,0.0,0.02927721980049086,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S10,A,BA,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,1.3269216367352221e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,181951,107,0.00492737020679736,1.3269216367352221e-05,0.0,0.02927721980049086,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S10,A,BA,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,MIX_P95,0.0,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,181951,107,0.00492737020679736,1.3269216367352221e-05,0.0,0.02927721980049086,1,PRIMARY_INDIVIDUAL_P95,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S10,A,BA,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,FAILURE_CONDITIONAL_P95,0.010531767986588832,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,577,25,0.00492737020679736,1.3269216367352221e-05,0.0,0.02927721980049086,0,CONDITIONAL_SEVERITY_ONLY,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S10,A,BA,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,EMPIRICAL_MAX,0.02927721980049086,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,577,25,0.00492737020679736,1.3269216367352221e-05,0.0,0.02927721980049086,0,EXTREME_OUTER_DIAGNOSTIC,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S11,B,AB,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.0055417057459202345,1.1512191780261237e-05,0.0,0.02576985229466617,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S11,B,AB,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,1.1512191780261237e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,283655,125,0.0055417057459202345,1.1512191780261237e-05,0.0,0.02576985229466617,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S11,B,AB,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,MIX_P95,0.0,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,283655,125,0.0055417057459202345,1.1512191780261237e-05,0.0,0.02576985229466617,1,PRIMARY_INDIVIDUAL_P95,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S11,B,AB,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,FAILURE_CONDITIONAL_P95,0.013215788556567996,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,927,32,0.0055417057459202345,1.1512191780261237e-05,0.0,0.02576985229466617,0,CONDITIONAL_SEVERITY_ONLY,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S11,B,AB,LEVEL2,LT_P95,22,Abies procera,Y_ZERO,0.0,0.0,EMPIRICAL_MAX,0.02576985229466617,SELECTED_Y_ZERO_TARGET_POSITIVE_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,927,32,0.0055417057459202345,1.1512191780261237e-05,0.0,0.02576985229466617,0,EXTREME_OUTER_DIAGNOSTIC,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S12,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_OBSERVED,0.0,ACTUAL_ZERO_POINT_MASS,ACTUAL_OBSERVED,ACTUAL,0,0,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_OBSERVED,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
ACTUAL_APPLICATION,S12,A,BA,LEVEL1,GE_P99,22,Abies procera,Y_ZERO,0.0,0.0,MIX_MEAN,4.746255261509629e-05,SELECTED_Y_ZERO_MIXTURE_Z0_PLUS_ZPLUS,H1_SAME_FOLD_ROUTE_TI_BAND,TARGET_EQUAL_THEN_PLOT_EQUAL,11206,33,0.005902305634834063,4.746255261509629e-05,0.0,0.065063920457783,1,PRIMARY_MARGINAL_MEAN,PASS_STATE_ALIGNED,,,,,,,,,,,,,,
