group_type,group_value,weighting,state,diagnostic_role,target_count,opportunity_target_count,contributing_target_count,raw_nonzero_state_events,raw_structural_zero_events,opportunity_mass,exact_zero_metric_mass,exact_zero_metric_fraction,mean,median,p90,p95,p99,max,quantile_method
H3_TI_BAND,LT_P95,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,4384,4384,2308,1190076,0,1190076.0,221.0,0.00018570242572743255,0.02037366407085633,0.004199927691527818,0.04066289979927818,0.07913368493818622,0.26849565945838827,1.0,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
H3_TI_BAND,P95_TO_LT_P99,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,216,216,95,3211,0,1.4968944312730512,0.0,0.0,0.019457811842541313,0.0037133074635584927,0.036033275570118935,0.10347301183600205,0.31851012950491986,0.38169362951953767,WEIGHTED_INVERSE_EMPIRICAL_CDF
H3_TI_BAND,P95_TO_LT_P99,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,216,216,95,3211,0,3211.0,0.0,0.0,0.04478733450226623,0.006577611536338488,0.14667332695051116,0.38169362951953767,0.38169362951953767,0.38169362951953767,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
H3_TI_BAND,GE_P99,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,40,40,19,99,0,0.22226313205694648,0.0,0.0,0.008502829384151471,0.0031490713979067508,0.02263675466250576,0.04660998228038563,0.065063920457783,0.065063920457783,WEIGHTED_INVERSE_EMPIRICAL_CDF
H3_TI_BAND,GE_P99,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,40,40,19,99,0,99.0,0.0,0.0,0.008021113845601972,0.0031490713979067508,0.013447302633923413,0.048455376098125266,0.065063920457783,0.065063920457783,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
H4_ALL,ALL,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,4640,4640,2422,1193386,0,95.5557434210072,0.07406897651185035,0.0007751389279188723,0.01466488872707715,0.0027135018869528437,0.027207104884359484,0.053572442591488745,0.21967088304854337,1.0,WEIGHTED_INVERSE_EMPIRICAL_CDF
H4_ALL,ALL,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,4640,4640,2422,1193386,0,1193386.0,221.0,0.0001851873576529304,0.02043832830630317,0.004203328925771244,0.04066289979927818,0.07939577565931182,0.27085235560013154,1.0,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
FOLD,A,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,2324,2324,1180,441416,0,44.429011138984436,0.07406897651185035,0.001667130881669752,0.015635714649071125,0.003003132621340148,0.029137472445229153,0.055774708438023214,0.24052224935092137,1.0,WEIGHTED_INVERSE_EMPIRICAL_CDF
FOLD,A,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,2324,2324,1180,441416,0,441416.0,221.0,0.0005006615075121881,0.02258098353628504,0.004470588523287594,0.042504331356833465,0.08566262591212885,0.32152879618641567,1.0,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
FOLD,B,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,2316,2316,1242,751970,0,51.126732282022765,0.0,0.0,0.013821243264575109,0.0024743002221455784,0.026016680852333343,0.05146990818119752,0.21125374227637067,1.0,WEIGHTED_INVERSE_EMPIRICAL_CDF
