layer,model,world,orientation,replicate,split_seed,n_species,n_train,n_calibration,n_test,world0_gamma,latent_truth_geometry_gain_pct,predictive_set_gain_pct,observed_map_error_gain_pct,geometry_latent_truth_coverage,geometry_observed_map_coverage,world0_latent_truth_coverage,world0_observed_map_coverage,world0_set_diameter,geometry_set_diameter,world0_latent_truth_error,geometry_latent_truth_error,world0_observed_map_error,geometry_observed_map_error,world0_support_dispersion,geometry_support_dispersion,observation_regime
D0,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,-14.258899153668585,25.25904154788533,-14.315373166398603,0.875,0.875,1.0,1.0,97.53723561079958,72.90026474320891,22.41038897920417,25.605863743693753,22.71441024754838,25.966062837031615,0.0,0.0,O1
D0,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-31.924143196003573,-7.823047215378245,-32.29765981886494,0.9375,0.9375,1.0,0.9375,74.79716304001431,80.64858042039808,19.119497339844145,25.223233048972084,19.649759534992324,25.99617202482912,0.0,0.0,O1
D0,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,-31.99763008863334,-12.586469135930795,-29.57216335681,0.875,0.875,1.0,1.0,76.185411543896,85.77446485395032,20.728231079977082,27.360773784865277,21.62919192638475,28.025411895613207,0.0,0.0,O1
D0,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.2000000000000002,-25.698052280003772,-21.159962202427586,-19.131151153087828,1.0,1.0,1.0,1.0,88.6527572802783,107.41164721219505,22.2119696193823,27.92001318458972,22.78110926286884,27.13939771029837,0.0,0.0,O1
D0,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,-34.17648953494596,-21.051214320251074,-28.757627863731173,0.875,0.875,0.875,0.875,76.185411543896,92.22336580876684,22.856368976295936,30.667873527548352,23.760781856652287,30.593819080501305,0.0,0.0,O1
D0,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.2000000000000002,-15.980741749412338,3.76353134190371,-12.888395054283782,0.875,0.875,0.9375,0.9375,81.66821827032582,78.59460927934778,22.41038897920417,25.991735367009554,22.873737756307744,25.821795442021553,0.0,0.0,O1
D0,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,-54.06748715607486,-8.049643225945436,-50.63936199568185,0.875,0.8125,1.0,1.0,81.66821827032582,88.24221847007344,19.119497339844145,29.456929108370453,19.16929952975238,28.876510510660225,0.0,0.0,O1
D0,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.2000000000000002,-25.715781830060777,-8.021421670299684,-22.16530021184053,0.8125,0.8125,1.0,1.0,72.90036706206985,78.74801290331473,20.728231079977082,26.05865776173484,20.730417365812613,25.325376610112503,0.0,0.0,O2
D0,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.2000000000000002,-11.828569800784775,1.2489221750688517,-10.980752588003815,1.0,1.0,1.0,1.0,91.85111596919235,90.7039670138049,22.2119696193823,24.839327949940046,22.21014371609119,24.64898464699524,0.0,0.0,O2
D0,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.2000000000000002,-13.653375540517663,-6.442083146855686,-11.173489542804584,0.9375,0.9375,0.875,0.875,78.66147279698676,83.72891027910991,22.856368976295936,25.977034867555993,23.15215960956009,25.739063742467714,0.0,0.0,O2
D0,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,-14.258899153668585,25.25904154788533,-14.315373166398603,0.875,0.875,1.0,1.0,97.53723561079958,72.90026474320891,22.41038897920417,25.605863743693753,22.71441024754838,25.966062837031615,0.0,0.0,O2
D0,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-31.924143196003573,-7.823047215378245,-32.29765981886494,0.9375,0.9375,1.0,0.9375,74.79716304001431,80.64858042039808,19.119497339844145,25.223233048972084,19.649759534992324,25.99617202482912,0.0,0.0,O2
D0,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,-31.99763008863334,-12.586469135930795,-29.57216335681,0.875,0.875,1.0,1.0,76.185411543896,85.77446485395032,20.728231079977082,27.360773784865277,21.62919192638475,28.025411895613207,0.0,0.0,O2
D0,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.2000000000000002,-25.698052280003772,-21.159962202427586,-19.131151153087828,1.0,1.0,1.0,1.0,88.6527572802783,107.41164721219505,22.2119696193823,27.92001318458972,22.78110926286884,27.13939771029837,0.0,0.0,O2
D0,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,-34.17648953494596,-21.051214320251074,-28.757627863731173,0.875,0.875,0.875,0.875,76.185411543896,92.22336580876684,22.856368976295936,30.667873527548352,23.760781856652287,30.593819080501305,0.0,0.0,O2
D0,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.2000000000000002,-15.980741749412338,3.76353134190371,-12.888395054283782,0.875,0.875,0.9375,0.9375,81.66821827032582,78.59460927934778,22.41038897920417,25.991735367009554,22.873737756307744,25.821795442021553,0.0,0.0,O2
D0,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,-54.06748715607486,-8.049643225945436,-50.63936199568185,0.875,0.8125,1.0,1.0,81.66821827032582,88.24221847007344,19.119497339844145,29.456929108370453,19.16929952975238,28.876510510660225,0.0,0.0,O2
D0,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.2000000000000002,-25.715781830060777,-8.021421670299684,-22.16530021184053,0.8125,0.8125,1.0,1.0,72.90036706206985,78.74801290331473,20.728231079977082,26.05865776173484,20.730417365812613,25.325376610112503,0.0,0.0,O3
D0,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.2000000000000002,-11.828569800784775,1.2489221750688517,-10.980752588003815,1.0,1.0,1.0,1.0,91.85111596919235,90.7039670138049,22.2119696193823,24.839327949940046,22.21014371609119,24.64898464699524,0.0,0.0,O3
D0,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.2000000000000002,-13.653375540517663,-6.442083146855686,-11.173489542804584,0.9375,0.9375,0.875,0.875,78.66147279698676,83.72891027910991,22.856368976295936,25.977034867555993,23.15215960956009,25.739063742467714,0.0,0.0,O3
D0,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,-14.258899153668585,25.25904154788533,-14.315373166398603,0.875,0.875,1.0,1.0,97.53723561079958,72.90026474320891,22.41038897920417,25.605863743693753,22.71441024754838,25.966062837031615,0.0,0.0,O3
D0,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-31.924143196003573,-7.823047215378245,-32.29765981886494,0.9375,0.9375,1.0,0.9375,74.79716304001431,80.64858042039808,19.119497339844145,25.223233048972084,19.649759534992324,25.99617202482912,0.0,0.0,O3
D0,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,-31.99763008863334,-12.586469135930795,-29.57216335681,0.875,0.875,1.0,1.0,76.185411543896,85.77446485395032,20.728231079977082,27.360773784865277,21.62919192638475,28.025411895613207,0.0,0.0,O3
D0,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.2000000000000002,-25.698052280003772,-21.159962202427586,-19.131151153087828,1.0,1.0,1.0,1.0,88.6527572802783,107.41164721219505,22.2119696193823,27.92001318458972,22.78110926286884,27.13939771029837,0.0,0.0,O3
D0,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,-34.17648953494596,-21.051214320251074,-28.757627863731173,0.875,0.875,0.875,0.875,76.185411543896,92.22336580876684,22.856368976295936,30.667873527548352,23.760781856652287,30.593819080501305,0.0,0.0,O3
D0,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.2000000000000002,-15.980741749412338,3.76353134190371,-12.888395054283782,0.875,0.875,0.9375,0.9375,81.66821827032582,78.59460927934778,22.41038897920417,25.991735367009554,22.873737756307744,25.821795442021553,0.0,0.0,O3
D0,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,-54.06748715607486,-8.049643225945436,-50.63936199568185,0.875,0.8125,1.0,1.0,81.66821827032582,88.24221847007344,19.119497339844145,29.456929108370453,19.16929952975238,28.876510510660225,0.0,0.0,O3
D1,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,2.504794601477493,-1.230914594767007,2.4223806443982547,0.875,0.8125,0.875,0.875,382.578738775579,387.2879563076431,137.7592071914932,134.3086220067225,138.52236182898065,135.1668229478721,0.0,0.0,O1
D1,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,3.4469824681314605,-14.235929632025051,3.358593779122252,0.875,0.875,0.875,0.875,410.491241445324,468.9284857231064,155.2684480235094,149.91637184159922,153.6807484788678,148.51923642074803,0.0,0.0,O1
D1,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,1.3764467552557333,-18.235083010511545,0.8414671291996807,1.0,1.0,1.0,1.0,406.87479562459475,481.0687523555888,140.33072826597768,138.3991505101339,140.00657654598277,138.82846722563053,0.0,0.0,O1
D1,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,3.435062323083786,-14.265410144730875,3.213452822252571,0.875,0.875,0.9375,0.875,404.4153534571416,462.1068623160659,154.44990766843904,149.1444570820828,154.6033979150202,149.6352906614216,0.0,0.0,O1
D1,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,6.519831117246443,-29.021721419812415,6.017748322948698,1.0,1.0,0.9375,0.9375,410.491241445324,529.6228659903155,148.30977639903102,138.64022944744838,147.44348784784896,138.57070983058796,0.0,0.0,O1
D1,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,1.5023168119065171,-1.1977802842723513,1.560587249167614,0.8125,0.8125,0.875,0.875,381.19358218035427,385.7594437526221,137.7592071914932,135.68962746190627,138.29600381383906,136.13777401221193,0.0,0.0,O1
D1,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,2.9148747818705405,-17.259478605066988,2.9569423078672528,0.8125,0.8125,0.8125,0.8125,399.19127299990976,468.08960535662374,155.2684480235094,150.74256718787035,155.4650624677394,150.86805026167855,0.0,0.0,O1
D1,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,1.9642015964814474,-19.459425749619463,2.112632035591728,1.0,1.0,1.0,1.0,405.63485860228514,484.5690727265707,140.33072826597768,137.5743498610233,139.7422142401909,136.7899754549074,0.0,0.0,O1
D1,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,3.3549027178696895,-17.32403362035222,3.476125188441143,0.875,0.875,0.875,0.9375,401.13448322489955,470.6271559616073,154.44990766843904,149.26826351832335,154.25145443388772,148.88948077277453,0.0,0.0,O1
D1,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,3.445205771138817,-21.83174367736277,3.5965823971928756,1.0,1.0,0.9375,0.9375,405.63485860228514,494.19202119836893,148.30977639903102,143.20019942336853,148.23179756255223,142.9005188243749,0.0,0.0,O1
D1,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,2.504794601477493,-1.230914594767007,2.4223806443982547,0.875,0.8125,0.875,0.875,382.578738775579,387.2879563076431,137.7592071914932,134.3086220067225,138.52236182898065,135.1668229478721,0.0,0.0,O2
D1,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,3.4469824681314605,-14.235929632025051,3.358593779122252,0.875,0.875,0.875,0.875,410.491241445324,468.9284857231064,155.2684480235094,149.91637184159922,153.6807484788678,148.51923642074803,0.0,0.0,O2
D1,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,1.3764467552557333,-18.235083010511545,0.8414671291996807,1.0,1.0,1.0,1.0,406.87479562459475,481.0687523555888,140.33072826597768,138.3991505101339,140.00657654598277,138.82846722563053,0.0,0.0,O2
D1,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,3.435062323083786,-14.265410144730875,3.213452822252571,0.875,0.875,0.9375,0.875,404.4153534571416,462.1068623160659,154.44990766843904,149.1444570820828,154.6033979150202,149.6352906614216,0.0,0.0,O2
D1,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,6.519831117246443,-29.021721419812415,6.017748322948698,1.0,1.0,0.9375,0.9375,410.491241445324,529.6228659903155,148.30977639903102,138.64022944744838,147.44348784784896,138.57070983058796,0.0,0.0,O2
D1,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,1.5023168119065171,-1.1977802842723513,1.560587249167614,0.8125,0.8125,0.875,0.875,381.19358218035427,385.7594437526221,137.7592071914932,135.68962746190627,138.29600381383906,136.13777401221193,0.0,0.0,O2
D1,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,2.9148747818705405,-17.259478605066988,2.9569423078672528,0.8125,0.8125,0.8125,0.8125,399.19127299990976,468.08960535662374,155.2684480235094,150.74256718787035,155.4650624677394,150.86805026167855,0.0,0.0,O2
D1,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,1.9642015964814474,-19.459425749619463,2.112632035591728,1.0,1.0,1.0,1.0,405.63485860228514,484.5690727265707,140.33072826597768,137.5743498610233,139.7422142401909,136.7899754549074,0.0,0.0,O2
D1,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,3.3549027178696895,-17.32403362035222,3.476125188441143,0.875,0.875,0.875,0.9375,401.13448322489955,470.6271559616073,154.44990766843904,149.26826351832335,154.25145443388772,148.88948077277453,0.0,0.0,O2
D1,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,3.445205771138817,-21.83174367736277,3.5965823971928756,1.0,1.0,0.9375,0.9375,405.63485860228514,494.19202119836893,148.30977639903102,143.20019942336853,148.23179756255223,142.9005188243749,0.0,0.0,O2
D1,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,2.504794601477493,-1.230914594767007,2.4223806443982547,0.875,0.8125,0.875,0.875,382.578738775579,387.2879563076431,137.7592071914932,134.3086220067225,138.52236182898065,135.1668229478721,0.0,0.0,O3
D1,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,3.4469824681314605,-14.235929632025051,3.358593779122252,0.875,0.875,0.875,0.875,410.491241445324,468.9284857231064,155.2684480235094,149.91637184159922,153.6807484788678,148.51923642074803,0.0,0.0,O3
D1,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,1.3764467552557333,-18.235083010511545,0.8414671291996807,1.0,1.0,1.0,1.0,406.87479562459475,481.0687523555888,140.33072826597768,138.3991505101339,140.00657654598277,138.82846722563053,0.0,0.0,O3
D1,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,3.435062323083786,-14.265410144730875,3.213452822252571,0.875,0.875,0.9375,0.875,404.4153534571416,462.1068623160659,154.44990766843904,149.1444570820828,154.6033979150202,149.6352906614216,0.0,0.0,O3
D1,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,6.519831117246443,-29.021721419812415,6.017748322948698,1.0,1.0,0.9375,0.9375,410.491241445324,529.6228659903155,148.30977639903102,138.64022944744838,147.44348784784896,138.57070983058796,0.0,0.0,O3
D1,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,1.5023168119065171,-1.1977802842723513,1.560587249167614,0.8125,0.8125,0.875,0.875,381.19358218035427,385.7594437526221,137.7592071914932,135.68962746190627,138.29600381383906,136.13777401221193,0.0,0.0,O3
D1,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,2.9148747818705405,-17.259478605066988,2.9569423078672528,0.8125,0.8125,0.8125,0.8125,399.19127299990976,468.08960535662374,155.2684480235094,150.74256718787035,155.4650624677394,150.86805026167855,0.0,0.0,O3
D1,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,1.9642015964814474,-19.459425749619463,2.112632035591728,1.0,1.0,1.0,1.0,405.63485860228514,484.5690727265707,140.33072826597768,137.5743498610233,139.7422142401909,136.7899754549074,0.0,0.0,O3
D1,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,3.3549027178696895,-17.32403362035222,3.476125188441143,0.875,0.875,0.875,0.9375,401.13448322489955,470.6271559616073,154.44990766843904,149.26826351832335,154.25145443388772,148.88948077277453,0.0,0.0,O3
D1,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,3.445205771138817,-21.83174367736277,3.5965823971928756,1.0,1.0,0.9375,0.9375,405.63485860228514,494.19202119836893,148.30977639903102,143.20019942336853,148.23179756255223,142.9005188243749,0.0,0.0,O3
D1,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.2000000000000002,-24.93999929706843,-4.197909928921625,-23.069029058438513,0.8125,0.8125,1.0,1.0,72.93840765500414,76.00029631195089,20.728231079977082,25.897851765618086,20.839493865184988,25.646962760576024,0.0,0.0,O1
D1,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.2000000000000002,-11.91348574460091,0.5275605911180525,-12.341931208378744,1.0,1.0,1.0,1.0,91.59836836767556,91.11513147406056,22.2119696193823,24.858189453582497,22.34124405756889,25.098585030250046,0.0,0.0,O1
D1,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.2000000000000002,-19.87205624280423,-18.139554807333447,-17.117109990177717,0.875,1.0,0.875,0.875,78.66147279698676,92.93031376725186,22.856368976295936,27.398399474328322,23.033464953551743,26.97612848420023,0.0,0.0,O1
D1,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,-11.724864591203712,20.0412090035644,-12.564961317292832,0.875,0.875,1.0,1.0,97.99011719941292,78.35171300864087,22.41038897920417,25.0379767413779,22.453668441700056,25.274963195712857,0.0,0.0,O1
D1,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-32.13122304908498,-8.687879009166888,-34.48958057450905,0.9375,0.9375,1.0,0.9375,76.19758033033789,82.81753391735039,19.119497339844145,25.262825675973335,19.033692211068164,25.59833282250857,0.0,0.0,O1
D1,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,-27.82128997235166,-9.59551463624899,-26.850842623332635,0.875,0.875,1.0,1.0,76.16115611581812,83.46921099804788,20.728231079977082,26.495092354876626,21.555677605698108,27.343558675997063,0.0,0.0,O1
D1,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.2000000000000002,-16.82261066463417,-14.756106490568552,-12.90701989268955,1.0,1.0,1.0,1.0,88.49251998546306,101.55057047070565,22.2119696193823,25.94860278939781,22.45665340621472,25.3551381285872,0.0,0.0,O1
D1,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,-28.74388667940851,-19.237845929679576,-26.530265129065565,0.9375,0.875,0.875,0.875,82.59303905896638,98.48216066177041,22.856368976295936,29.426177773869924,23.445552608128995,29.665719876040164,0.0,0.0,O1
D1,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.2000000000000002,-14.569460856454219,2.243860803191422,-14.054306909692972,0.875,0.875,0.9375,0.9375,88.49251998546306,86.50687101575292,22.41038897920417,25.675461829308453,22.482124971899324,25.64183181527078,0.0,0.0,O1
D1,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,-50.32682485530918,-9.2220792359119,-49.35032399025733,0.9375,0.9375,1.0,1.0,82.59303905896638,90.20983456433193,19.119497339844145,28.741733279283004,18.850953580049335,28.153960247056695,0.0,0.0,O1
D1,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.2000000000000002,-24.93999929706843,-4.197909928921625,-23.069029058438513,0.8125,0.8125,1.0,1.0,72.93840765500414,76.00029631195089,20.728231079977082,25.897851765618086,20.839493865184988,25.646962760576024,0.0,0.0,O2
D1,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.2000000000000002,-11.91348574460091,0.5275605911180525,-12.341931208378744,1.0,1.0,1.0,1.0,91.59836836767556,91.11513147406056,22.2119696193823,24.858189453582497,22.34124405756889,25.098585030250046,0.0,0.0,O2
D1,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.2000000000000002,-19.87205624280423,-18.139554807333447,-17.117109990177717,0.875,1.0,0.875,0.875,78.66147279698676,92.93031376725186,22.856368976295936,27.398399474328322,23.033464953551743,26.97612848420023,0.0,0.0,O2
D1,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,-11.724864591203712,20.0412090035644,-12.564961317292832,0.875,0.875,1.0,1.0,97.99011719941292,78.35171300864087,22.41038897920417,25.0379767413779,22.453668441700056,25.274963195712857,0.0,0.0,O2
D1,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-32.13122304908498,-8.687879009166888,-34.48958057450905,0.9375,0.9375,1.0,0.9375,76.19758033033789,82.81753391735039,19.119497339844145,25.262825675973335,19.033692211068164,25.59833282250857,0.0,0.0,O2
D1,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,-27.82128997235166,-9.59551463624899,-26.850842623332635,0.875,0.875,1.0,1.0,76.16115611581812,83.46921099804788,20.728231079977082,26.495092354876626,21.555677605698108,27.343558675997063,0.0,0.0,O2
D1,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.2000000000000002,-16.82261066463417,-14.756106490568552,-12.90701989268955,1.0,1.0,1.0,1.0,88.49251998546306,101.55057047070565,22.2119696193823,25.94860278939781,22.45665340621472,25.3551381285872,0.0,0.0,O2
D1,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,-28.74388667940851,-19.237845929679576,-26.530265129065565,0.9375,0.875,0.875,0.875,82.59303905896638,98.48216066177041,22.856368976295936,29.426177773869924,23.445552608128995,29.665719876040164,0.0,0.0,O2
D1,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.2000000000000002,-14.569460856454219,2.243860803191422,-14.054306909692972,0.875,0.875,0.9375,0.9375,88.49251998546306,86.50687101575292,22.41038897920417,25.675461829308453,22.482124971899324,25.64183181527078,0.0,0.0,O2
D1,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,-50.32682485530918,-9.2220792359119,-49.35032399025733,0.9375,0.9375,1.0,1.0,82.59303905896638,90.20983456433193,19.119497339844145,28.741733279283004,18.850953580049335,28.153960247056695,0.0,0.0,O2
D1,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.2000000000000002,-24.93999929706843,-4.197909928921625,-23.069029058438513,0.8125,0.8125,1.0,1.0,72.93840765500414,76.00029631195089,20.728231079977082,25.897851765618086,20.839493865184988,25.646962760576024,0.0,0.0,O3
D1,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.2000000000000002,-11.91348574460091,0.5275605911180525,-12.341931208378744,1.0,1.0,1.0,1.0,91.59836836767556,91.11513147406056,22.2119696193823,24.858189453582497,22.34124405756889,25.098585030250046,0.0,0.0,O3
D1,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.2000000000000002,-19.87205624280423,-18.139554807333447,-17.117109990177717,0.875,1.0,0.875,0.875,78.66147279698676,92.93031376725186,22.856368976295936,27.398399474328322,23.033464953551743,26.97612848420023,0.0,0.0,O3
D1,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,-11.724864591203712,20.0412090035644,-12.564961317292832,0.875,0.875,1.0,1.0,97.99011719941292,78.35171300864087,22.41038897920417,25.0379767413779,22.453668441700056,25.274963195712857,0.0,0.0,O3
D1,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-32.13122304908498,-8.687879009166888,-34.48958057450905,0.9375,0.9375,1.0,0.9375,76.19758033033789,82.81753391735039,19.119497339844145,25.262825675973335,19.033692211068164,25.59833282250857,0.0,0.0,O3
D1,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,-27.82128997235166,-9.59551463624899,-26.850842623332635,0.875,0.875,1.0,1.0,76.16115611581812,83.46921099804788,20.728231079977082,26.495092354876626,21.555677605698108,27.343558675997063,0.0,0.0,O3
D1,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.2000000000000002,-16.82261066463417,-14.756106490568552,-12.90701989268955,1.0,1.0,1.0,1.0,88.49251998546306,101.55057047070565,22.2119696193823,25.94860278939781,22.45665340621472,25.3551381285872,0.0,0.0,O3
D1,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,-28.74388667940851,-19.237845929679576,-26.530265129065565,0.9375,0.875,0.875,0.875,82.59303905896638,98.48216066177041,22.856368976295936,29.426177773869924,23.445552608128995,29.665719876040164,0.0,0.0,O3
D1,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.2000000000000002,-14.569460856454219,2.243860803191422,-14.054306909692972,0.875,0.875,0.9375,0.9375,88.49251998546306,86.50687101575292,22.41038897920417,25.675461829308453,22.482124971899324,25.64183181527078,0.0,0.0,O3
D1,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,-50.32682485530918,-9.2220792359119,-49.35032399025733,0.9375,0.9375,1.0,1.0,82.59303905896638,90.20983456433193,19.119497339844145,28.741733279283004,18.850953580049335,28.153960247056695,0.0,0.0,O3
D2,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,2.0597005733731244,-1.7160935102658428,2.0408316538926567,0.875,0.875,0.875,0.875,381.47332060667463,388.0197595050014,136.34776979371424,133.53941399749164,137.09333671223715,134.29549250123617,0.0,0.0,O1
D2,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,3.911609340432365,-1.6320986341120511,3.8771502698406763,0.8125,0.8125,0.875,0.875,427.19514138794005,434.16738745552567,154.97802372884843,148.9158888770533,153.5255940004527,147.57317601838966,0.0,0.0,O1
D2,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,2.614214882641581,-17.525923537137636,2.1783830084904263,1.0,1.0,1.0,1.0,409.611196330069,481.3993413984316,139.3444465904019,135.70168332950107,139.07567144932193,136.04607065352593,0.0,0.0,O1
D2,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,2.722757473128269,-8.347561445895181,2.5016896450799164,0.875,0.875,0.875,0.875,409.611196330069,443.80374263298785,155.02208925727314,150.80121373702116,155.18574548388878,151.30347975847826,0.0,0.0,O1
D2,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,5.632150786590933,-13.073676072164591,5.104770023892197,1.0,1.0,0.9375,0.9375,427.19514138794005,483.04525036902487,147.40060915135567,139.09878458359776,146.62960507795464,139.1445009517837,0.0,0.0,O1
D2,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,2.2011879447996634,-3.191562878088451,2.2836712394237124,0.8125,0.8125,0.875,0.875,373.8725503922028,385.8049279218829,137.14656858433983,134.12771484995494,137.5716350500526,134.4299511868096,0.0,0.0,O1
D2,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,4.864177848419005,1.2359004143669443,4.920010180756635,0.8125,0.8125,0.875,0.875,436.36487417494067,430.9718388868608,153.92220825068472,146.43515829315754,154.07104301246932,146.4907320106579,0.0,0.0,O1
D2,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,4.214742493580091,-9.605792823984501,4.34349284400615,1.0,1.0,1.0,1.0,400.3392736903176,438.7950349140538,139.4398497745219,133.56281917309087,138.84087084865837,132.81032755879107,0.0,0.0,O1
D2,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,2.998299101922812,-7.445706292685106,3.1031830976061436,0.875,0.875,0.875,0.875,401.13448322489955,431.0017786845058,154.6977990679353,150.05949634778705,154.59757274195806,149.80012699532026,0.0,0.0,O1
