synthetic_species_id,world,orientation,target_fold,D3_support_cells,legal_target_fold_plots_in_support,plots_per_occupied_cell,target_fold_TI_sum_in_support,kish_effective_plot_information,mean_expected_total_tree_count,latent_concentration_D3,two_panel_plot_fraction,three_panel_plot_fraction,dominant_panel_role,E1_hellinger,E4_hellinger,E0_test_appearance_count,E5_test_appearance_count,individual_gain_missing_semantics,E0_individual_gain_pp_mean_over_test_appearances,E5_individual_gain_pp_mean_over_MC_and_test_appearances,E5_minus_E0_individual_gain_pp
SYN012,PAIRED_NULL,BA,A,150,1925,12.833333333333334,33907897.30781047,1676.4395414505493,853.2050170898438,0.02691409150738436,1.0,0.0,2_PANEL,0.18447896693209254,0.010204652020039211,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,1.002386058140715,0.28215309842922986,-0.720232959711485
SYN013,STRONG,AB,B,118,5831,49.41525423728814,44124489.10144155,4252.5770949236585,2034.18994140625,0.03937665801301013,0.0,1.0,3_PANEL,0.1031778727894153,0.005928396717262633,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,3.100468556941607,-23.015595223310036,-26.116063780251643
SYN013,STRONG,BA,A,118,3897,33.02542372881356,43897209.43113482,2825.5420715506516,1363.06005859375,0.03937665801301013,1.0,0.0,2_PANEL,0.11469720298274588,0.007511510268170053,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,3.100468556941607,-31.35267953396785,-34.45314809090946
SYN013,PAIRED_NULL,AB,B,118,5831,49.41525423728814,44124489.10144155,4252.5770949236585,2615.014892578125,0.043061702862803905,0.0,1.0,3_PANEL,0.10642780522223921,0.007254352062399228,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,0.4704318309405639,-10.51129292081719,-10.981724751757755
SYN013,PAIRED_NULL,BA,A,118,3897,33.02542372881356,43897209.43113482,2825.5420715506516,1625.885009765625,0.043061702862803905,1.0,0.0,2_PANEL,0.1333624050305381,0.008128573386465929,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,0.4704318309405639,-7.983356962863983,-8.453788793804547
SYN014,STRONG,AB,B,125,3624,28.992,41888995.60333775,3144.4240608715404,1355.6500244140625,0.033066524317219535,0.0,1.0,3_PANEL,0.11184749829685386,0.007435373059570489,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN014,STRONG,BA,A,125,2394,19.152,42229561.73456572,2003.5562404134514,900.6900024414062,0.033066524317219535,1.0,0.0,2_PANEL,0.1415652255715055,0.01007205992195688,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN014,PAIRED_NULL,AB,B,125,3624,28.992,41888995.60333775,3144.4240608715404,1342.81494140625,0.03306652431721952,0.0,1.0,3_PANEL,0.11427616325581366,0.007414722410792446,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN014,PAIRED_NULL,BA,A,125,2394,19.152,42229561.73456572,2003.5562404134514,894.5050048828125,0.03306652431721952,1.0,0.0,2_PANEL,0.14626850276060926,0.00990997681850035,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN015,STRONG,AB,B,151,8691,57.556291390728475,52860436.09041587,5583.7977474251875,3148.02490234375,0.027221380283798186,0.0,1.0,3_PANEL,0.11135417846243816,0.007142601179985287,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,29.51392833571729,36.54020740493559,7.026279069218305
SYN015,STRONG,BA,A,151,5773,38.2317880794702,53587948.24012227,3701.4227560170716,2050.35009765625,0.027221380283798186,1.0,0.0,2_PANEL,0.13622286394687322,0.008356377979304738,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,29.51392833571729,26.441844669150793,-3.0720836665664955
SYN015,PAIRED_NULL,AB,B,151,8691,57.556291390728475,52860436.09041587,5583.7977474251875,2287.514892578125,0.027090863507762557,0.0,1.0,3_PANEL,0.11540749315210604,0.007117194236644888,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.108418509796502,5.7820302426696575,6.89044875246616
SYN015,PAIRED_NULL,BA,A,151,5773,38.2317880794702,53587948.24012227,3701.4227560170716,1544.094970703125,0.027090863507762557,1.0,0.0,2_PANEL,0.13171133406998498,0.009014061123909107,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.108418509796502,5.174019240079466,6.282437749875968
SYN016,STRONG,AB,B,89,1751,19.674157303370787,18780579.213561907,1462.056994873692,1632.844970703125,0.07435999952375472,0.0,1.0,3_PANEL,0.09632174484832558,0.006596452458660459,3,600,OBSERVED_IN_FROZEN_TEST_SPLITS,13.607251567712092,-7.923802348462517,-21.53105391617461
SYN016,STRONG,BA,A,89,1223,13.741573033707866,19361623.889626242,955.155111672083,1069.4599609375,0.07435999952375472,1.0,0.0,2_PANEL,0.1230837170255062,0.007740762631364467,3,600,OBSERVED_IN_FROZEN_TEST_SPLITS,13.607251567712092,-6.028134117498527,-19.63538568521062
SYN016,PAIRED_NULL,AB,B,89,1751,19.674157303370787,18780579.213561907,1462.056994873692,1624.0699462890625,0.08092107626128264,0.0,1.0,3_PANEL,0.09665200653821758,0.006222314496495309,3,600,OBSERVED_IN_FROZEN_TEST_SPLITS,-2.2833528756316332,9.293119118878135,11.576471994509768
SYN016,PAIRED_NULL,BA,A,89,1223,13.741573033707866,19361623.889626242,955.155111672083,1054.2550048828125,0.08092107626128264,1.0,0.0,2_PANEL,0.13646357723341182,0.007717808014491403,3,600,OBSERVED_IN_FROZEN_TEST_SPLITS,-2.2833528756316332,6.494321849304153,8.777674724935785
SYN017,STRONG,AB,B,168,7804,46.45238095238095,73505773.39558513,6604.191879376617,2017.5999755859375,0.024780601207551083,0.0,1.0,3_PANEL,0.11040031914135419,0.007650542965840133,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,28.235380129733375,54.64767019239151,26.412290062658133
SYN017,STRONG,BA,A,168,5131,30.541666666666668,73999727.53005266,4269.387496428934,1310.5350341796875,0.024780601207551083,1.0,0.0,2_PANEL,0.13695976083454883,0.010556296545995447,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,28.235380129733375,56.54312615378045,28.307746024047074
SYN017,PAIRED_NULL,AB,B,168,7804,46.45238095238095,73505773.39558513,6604.191879376617,1724.0250244140625,0.024780601207551076,0.0,1.0,3_PANEL,0.11926516436811764,0.008156072468854952,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.06401459151320829,2.1812434426320393,2.2452580341452477
SYN017,PAIRED_NULL,BA,A,168,5131,30.541666666666668,73999727.53005266,4269.387496428934,1122.844970703125,0.024780601207551076,1.0,0.0,2_PANEL,0.1503685999012773,0.010430428050084994,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.06401459151320829,2.4102871247663837,2.474301716279592
SYN018,STRONG,AB,B,64,2543,39.734375,25254846.071566287,2182.6585625287576,1668.1199951171875,0.07733633426785841,0.0,1.0,3_PANEL,0.07236109101453755,0.005363223102819685,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,42.17070148697353,29.29410906690128,-12.876592420072246
SYN018,STRONG,BA,A,64,1670,26.09375,25150729.27844561,1440.3753810975747,1089.7650146484375,0.07733633426785841,1.0,0.0,2_PANEL,0.09889966073149668,0.007373239675409674,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,42.17070148697353,20.578024560310595,-21.592676926662932
SYN018,PAIRED_NULL,AB,B,64,2543,39.734375,25254846.071566287,2182.6585625287576,1688.6400146484375,0.07828197459900867,0.0,1.0,3_PANEL,0.07776337764269405,0.006110987529705513,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-3.1491604060523213,-3.423950281891306,-0.2747898758389846
SYN018,PAIRED_NULL,BA,A,64,1670,26.09375,25150729.27844561,1440.3753810975747,1102.0699462890625,0.07828197459900867,1.0,0.0,2_PANEL,0.08109888152316497,0.0062137424990396,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-3.1491604060523213,-4.092510551636153,-0.9433501455838313
SYN019,STRONG,AB,B,69,2426,35.15942028985507,23069780.53220238,2064.008541780597,1651.4449462890625,0.04705618467749615,0.0,1.0,3_PANEL,0.09078938223659501,0.005045308400224477,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,11.926779331205704,-3.7226778276883024,-15.649457158894007
SYN019,STRONG,BA,A,69,1666,24.144927536231883,22935401.1370582,1408.1133778397532,1139.25,0.04705618467749615,1.0,0.0,2_PANEL,0.10230191289203946,0.005891406625329866,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,11.926779331205704,-21.866302680479425,-33.79308201168513
SYN019,PAIRED_NULL,AB,B,69,2426,35.15942028985507,23069780.53220238,2064.008541780597,1908.1600341796875,0.04954241363861887,0.0,1.0,3_PANEL,0.08595619758472345,0.004459649100809323,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.9128272849393931,17.856154454963715,18.768981739903108
SYN019,PAIRED_NULL,BA,A,69,1666,24.144927536231883,22935401.1370582,1408.1133778397532,1216.3900146484375,0.04954241363861887,1.0,0.0,2_PANEL,0.1075184075302471,0.006431021373723638,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.9128272849393931,15.7547167341406,16.667544019079994
SYN020,STRONG,AB,B,75,707,9.426666666666666,6508449.186937171,512.644808134201,1617.449951171875,0.09570927779177277,0.0,1.0,3_PANEL,0.11135180995908149,0.006493767534119608,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-5.33483561487614,-73.71511898099256,-68.38028336611642
SYN020,STRONG,BA,A,75,494,6.586666666666667,6913994.923311898,363.4561778356675,976.114990234375,0.09570927779177277,1.0,0.0,2_PANEL,0.12685979883467738,0.0073598414971173445,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-5.33483561487614,-56.20995878724174,-50.8751231723656
SYN020,PAIRED_NULL,AB,B,75,707,9.426666666666666,6508449.186937171,512.644808134201,1319.449951171875,0.1339337815344069,0.0,1.0,3_PANEL,0.11523378651505335,0.006686714915123863,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.4255825329159755,-3.1784494690042493,-1.7528669360882738
SYN020,PAIRED_NULL,BA,A,75,494,6.586666666666667,6913994.923311898,363.4561778356675,664.0999755859375,0.1339337815344069,1.0,0.0,2_PANEL,0.16025298500998686,0.008347295379614258,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.4255825329159755,-2.9340131575994635,-1.508430624683488
SYN021,STRONG,AB,B,160,5947,37.16875,61009712.638084695,4604.390239343512,1532.6800537109375,0.017477241120052927,0.0,1.0,3_PANEL,0.1265978468588375,0.008977584807400617,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-9.137422448136915,-113.31464873260495,-104.17722628446803
SYN021,STRONG,BA,A,160,3972,24.825,60753746.47713469,3050.903458254771,1041.1600341796875,0.017477241120052927,1.0,0.0,2_PANEL,0.1675607799616963,0.010797940398187517,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-9.137422448136915,-138.06506702333172,-128.92764457519482
SYN021,PAIRED_NULL,AB,B,160,5947,37.16875,61009712.638084695,4604.390239343512,1656.2550048828125,0.017778674887445316,0.0,1.0,3_PANEL,0.1278861139501459,0.007829294290361262,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.7896222128402933,-1.1664762507692235,-0.37685403792893013
SYN021,PAIRED_NULL,BA,A,160,3972,24.825,60753746.47713469,3050.903458254771,1090.9549560546875,0.017778674887445316,1.0,0.0,2_PANEL,0.18073989213048952,0.009586899212674081,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.7896222128402933,-0.7117248302175361,0.07789738262275725
SYN022,STRONG,AB,B,164,3763,22.945121951219512,41179036.3207285,3151.9317391173076,1500.530029296875,0.01677316040580901,0.0,1.0,3_PANEL,0.13108355876574282,0.0085483977269164,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN022,STRONG,BA,A,164,2505,15.274390243902438,41481656.52980453,2081.1529387987102,991.7449951171875,0.01677316040580901,1.0,0.0,2_PANEL,0.15840733999890289,0.009739633795181363,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN022,PAIRED_NULL,AB,B,164,3763,22.945121951219512,41179036.3207285,3151.9317391173076,1491.8599853515625,0.01769612605810343,0.0,1.0,3_PANEL,0.14439325169713443,0.009526782425160881,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN022,PAIRED_NULL,BA,A,164,2505,15.274390243902438,41481656.52980453,2081.1529387987102,1008.9749755859375,0.01769612605810343,1.0,0.0,2_PANEL,0.16871580912409517,0.010487622574460252,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN023,STRONG,AB,B,166,6598,39.74698795180723,63899307.540343195,5711.572343843094,1692.4100341796875,0.029351463525049887,0.0,1.0,3_PANEL,0.1211292992306599,0.00850853348169235,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,27.090218037694548,18.065775513927694,-9.024442523766854
SYN023,STRONG,BA,A,166,4394,26.46987951807229,64369908.233303815,3816.173236880206,1104.739990234375,0.029351463525049887,1.0,0.0,2_PANEL,0.15712556947268308,0.009102290242139882,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,27.090218037694548,20.325834549863558,-6.76438348783099
SYN023,PAIRED_NULL,AB,B,166,6598,39.74698795180723,63899307.540343195,5711.572343843094,1712.2950439453125,0.029848882227861098,0.0,1.0,3_PANEL,0.133795414856231,0.007696086773810328,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.07424513766958249,-2.3875031501721935,-2.313258012502611
SYN023,PAIRED_NULL,BA,A,166,4394,26.46987951807229,64369908.233303815,3816.173236880206,1111.7650146484375,0.029848882227861098,1.0,0.0,2_PANEL,0.14924502969679956,0.010074740660946654,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.07424513766958249,-2.0797632009124567,-2.0055180632428744
SYN024,STRONG,AB,B,74,4535,61.28378378378378,26989286.44129586,3446.2764537460234,3069.669921875,0.06478753142599002,0.0,1.0,3_PANEL,0.0670127834358157,0.004160459261792519,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,47.07880584788,70.01524149670952,22.936435648829523
SYN024,STRONG,BA,A,74,2965,40.067567567567565,26300342.468595,2264.2370569489462,2041.7850341796875,0.06478753142599002,1.0,0.0,2_PANEL,0.08480464241641482,0.00529948865030402,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,47.07880584788,74.45493086904588,27.376125021165883
