layer,model,world,orientation,replicate,split_seed,n_species,n_train,n_calibration,n_test,world0_gamma,latent_truth_geometry_gain_pct,predictive_set_gain_pct,observed_map_error_gain_pct,geometry_latent_truth_coverage,geometry_observed_map_coverage,world0_latent_truth_coverage,world0_observed_map_coverage,world0_set_diameter,geometry_set_diameter,world0_latent_truth_error,geometry_latent_truth_error,world0_observed_map_error,geometry_observed_map_error,world0_support_dispersion,geometry_support_dispersion,observation_regime
E1,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,1.8145144866684977,-0.6172162581737294,1.8076088320396324,0.8125,0.8125,0.875,0.8125,372.1662468575974,374.46331744063747,135.3380782864814,132.88234924999443,135.96179594084023,133.5041385092139,0.0,0.0,O1
E1,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,4.590214192105396,9.9027099339165,4.61463954400143,0.75,0.75,0.9375,0.9375,466.01029455357974,419.86264682174885,153.59531082884297,146.54495707276902,151.8853939532087,144.87643050228158,0.0,0.0,O1
E1,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,3.924156816514589,-9.497245869641954,3.790520914689335,1.0,1.0,1.0,1.0,402.299028204032,440.5063560437492,138.2676114831812,132.84177358213205,138.06237687611468,132.82909360530834,0.0,0.0,O1
E1,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,2.492441387365413,-3.590916176570308,2.3685423538901276,0.875,0.875,0.875,0.875,404.4153534571416,418.93756980496806,155.38948602924563,151.51649416783832,155.3514376816882,151.67187308282018,0.0,0.0,O1
E1,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,7.157808666394289,-4.008006891231879,6.907311735763618,1.0,1.0,0.9375,0.9375,453.4663483974629,471.6413108906508,148.72809417961497,138.08242176506343,147.76645769065345,137.55976781706477,0.0,0.0,O1
E1,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,2.1209702757062043,0.3067147062193193,2.208328157722523,0.8125,0.8125,0.875,0.875,378.80968022784515,377.64781523000397,135.3380782864814,132.46759787431313,135.69597242454662,132.69936005659997,0.0,0.0,O1
E1,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,4.147175000767166,10.114282817388727,4.171845780997103,0.75,0.75,0.9375,0.9375,457.5500991731646,411.27218811154813,153.59531082884297,147.22544449579857,153.412466638694,147.01233512170407,0.0,0.0,O1
E1,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,4.032756453664171,-8.88321589270312,4.1630451013934335,1.0,1.0,1.0,1.0,400.96035959103705,436.57853397766763,138.2676114831812,132.69161545776592,137.47050531968267,131.74754618211082,0.0,0.0,O1
E1,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,1.5178591344331347,-10.968452061265436,1.6026476479241556,0.875,0.875,0.875,0.875,401.13448322489955,445.1327267186275,155.38948602924563,153.03089252160203,155.21730369795142,152.7297172310649,0.0,0.0,O1
E1,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,6.49002251772662,-7.089880271803715,6.685634054069197,1.0,1.0,0.9375,0.9375,454.0037174877296,486.1920374871476,148.72809417961497,139.0756073771723,148.60687470794016,138.67156288577817,0.0,0.0,O1
E1,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.0,-22.1849013599766,-21.6810755695854,-18.611318124228408,1.0,1.0,1.0,1.0,142.46483669178681,173.35274559501954,27.109769125731795,33.124044665192784,27.632024264463283,32.77470820448653,0.0,0.0,O2
E1,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.0,-7.133628116399665,-2.3828024121771674,-7.34411874765684,0.875,0.875,1.0,1.0,144.69822588018087,148.1460986968314,35.281404835405205,37.79824905060446,35.59466537275779,38.20877986556421,0.0,0.0,O2
E1,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.0,-13.873969966194654,8.269153026954084,-10.191275779474806,0.8125,0.8125,1.0,0.9375,144.69822588018087,132.73290815486104,34.80392509327503,39.6326112077729,35.67722755451683,39.31319220506842,0.0,0.0,O2
E1,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.0,-0.07068717245954496,-15.555841148350373,-1.528872687763038,1.0,1.0,1.0,1.0,146.76333969873662,169.59361168628593,29.18298156329337,29.203610187799853,29.11175041732684,29.55683201838709,0.0,0.0,O2
E1,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.0,-20.635499572112042,-9.652558772750359,-20.62143957758835,1.0,1.0,1.0,1.0,125.22063430330242,137.30762962503948,27.544406886475386,33.228332851674814,27.79413683005786,33.52568796258047,0.0,0.0,O2
E1,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.0,-27.436520429233514,-22.44167891389777,-27.725833830742832,1.0,1.0,1.0,1.0,136.60451428688836,167.26086076504146,27.109769125731795,34.54774647023124,27.83917911030541,35.55782365027156,0.0,0.0,O2
E1,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.0,-13.322310959258056,-13.928866903501376,-11.13652732710661,0.875,0.9375,1.0,1.0,137.22529380011073,156.33922233146689,35.281404835405205,39.981703298372594,35.130467096084985,39.042781164380685,0.0,0.0,O2
E1,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.0,-22.46221461673506,-1.190349389965851,-21.9700591281581,0.875,0.875,0.9375,1.0,140.77624567534457,142.45197485695786,34.80392509327503,42.62165744277418,34.596996087533995,42.19797658453176,0.0,0.0,O2
E1,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.0,-5.241677046412113,-7.815793430412894,-4.666519700252433,1.0,1.0,1.0,1.0,140.77624567534457,151.77902623642007,29.18298156329337,30.7126592093552,28.992048622235686,30.344968282699078,0.0,0.0,O2
E1,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.0,-30.376497315124166,-9.768595394314419,-24.969135203653746,1.0,1.0,1.0,1.0,133.21038114432943,146.22316430154308,27.544406886475386,35.91143290481246,28.58073909591457,35.717102482977005,0.0,0.0,O2
E1,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,1.8145144866684977,-0.6172162581737294,1.8076088320396324,0.8125,0.8125,0.875,0.8125,372.1662468575974,374.46331744063747,135.3380782864814,132.88234924999443,135.96179594084023,133.5041385092139,0.0,0.0,O2
E1,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,4.590214192105396,9.9027099339165,4.61463954400143,0.75,0.75,0.9375,0.9375,466.01029455357974,419.86264682174885,153.59531082884297,146.54495707276902,151.8853939532087,144.87643050228158,0.0,0.0,O2
E1,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,3.924156816514589,-9.497245869641954,3.790520914689335,1.0,1.0,1.0,1.0,402.299028204032,440.5063560437492,138.2676114831812,132.84177358213205,138.06237687611468,132.82909360530834,0.0,0.0,O2
E1,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,2.492441387365413,-3.590916176570308,2.3685423538901276,0.875,0.875,0.875,0.875,404.4153534571416,418.93756980496806,155.38948602924563,151.51649416783832,155.3514376816882,151.67187308282018,0.0,0.0,O2
E1,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,7.157808666394289,-4.008006891231879,6.907311735763618,1.0,1.0,0.9375,0.9375,453.4663483974629,471.6413108906508,148.72809417961497,138.08242176506343,147.76645769065345,137.55976781706477,0.0,0.0,O2
E1,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,2.1209702757062043,0.3067147062193193,2.208328157722523,0.8125,0.8125,0.875,0.875,378.80968022784515,377.64781523000397,135.3380782864814,132.46759787431313,135.69597242454662,132.69936005659997,0.0,0.0,O2
E1,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,4.147175000767166,10.114282817388727,4.171845780997103,0.75,0.75,0.9375,0.9375,457.5500991731646,411.27218811154813,153.59531082884297,147.22544449579857,153.412466638694,147.01233512170407,0.0,0.0,O2
E1,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,4.032756453664171,-8.88321589270312,4.1630451013934335,1.0,1.0,1.0,1.0,400.96035959103705,436.57853397766763,138.2676114831812,132.69161545776592,137.47050531968267,131.74754618211082,0.0,0.0,O2
E1,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,1.5178591344331347,-10.968452061265436,1.6026476479241556,0.875,0.875,0.875,0.875,401.13448322489955,445.1327267186275,155.38948602924563,153.03089252160203,155.21730369795142,152.7297172310649,0.0,0.0,O2
E1,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,6.49002251772662,-7.089880271803715,6.685634054069197,1.0,1.0,0.9375,0.9375,454.0037174877296,486.1920374871476,148.72809417961497,139.0756073771723,148.60687470794016,138.67156288577817,0.0,0.0,O2
E1,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.0,-22.1849013599766,-21.6810755695854,-18.611318124228408,1.0,1.0,1.0,1.0,142.46483669178681,173.35274559501954,27.109769125731795,33.124044665192784,27.632024264463283,32.77470820448653,0.0,0.0,O3
E1,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.0,-7.133628116399665,-2.3828024121771674,-7.34411874765684,0.875,0.875,1.0,1.0,144.69822588018087,148.1460986968314,35.281404835405205,37.79824905060446,35.59466537275779,38.20877986556421,0.0,0.0,O3
E1,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.0,-13.873969966194654,8.269153026954084,-10.191275779474806,0.8125,0.8125,1.0,0.9375,144.69822588018087,132.73290815486104,34.80392509327503,39.6326112077729,35.67722755451683,39.31319220506842,0.0,0.0,O3
E1,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.0,-0.07068717245954496,-15.555841148350373,-1.528872687763038,1.0,1.0,1.0,1.0,146.76333969873662,169.59361168628593,29.18298156329337,29.203610187799853,29.11175041732684,29.55683201838709,0.0,0.0,O3
E1,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.0,-20.635499572112042,-9.652558772750359,-20.62143957758835,1.0,1.0,1.0,1.0,125.22063430330242,137.30762962503948,27.544406886475386,33.228332851674814,27.79413683005786,33.52568796258047,0.0,0.0,O3
E1,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.0,-27.436520429233514,-22.44167891389777,-27.725833830742832,1.0,1.0,1.0,1.0,136.60451428688836,167.26086076504146,27.109769125731795,34.54774647023124,27.83917911030541,35.55782365027156,0.0,0.0,O3
E1,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.0,-13.322310959258056,-13.928866903501376,-11.13652732710661,0.875,0.9375,1.0,1.0,137.22529380011073,156.33922233146689,35.281404835405205,39.981703298372594,35.130467096084985,39.042781164380685,0.0,0.0,O3
E1,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.0,-22.46221461673506,-1.190349389965851,-21.9700591281581,0.875,0.875,0.9375,1.0,140.77624567534457,142.45197485695786,34.80392509327503,42.62165744277418,34.596996087533995,42.19797658453176,0.0,0.0,O3
E1,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.0,-5.241677046412113,-7.815793430412894,-4.666519700252433,1.0,1.0,1.0,1.0,140.77624567534457,151.77902623642007,29.18298156329337,30.7126592093552,28.992048622235686,30.344968282699078,0.0,0.0,O3
E1,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.0,-30.376497315124166,-9.768595394314419,-24.969135203653746,1.0,1.0,1.0,1.0,133.21038114432943,146.22316430154308,27.544406886475386,35.91143290481246,28.58073909591457,35.717102482977005,0.0,0.0,O3
E1,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,1.8145144866684977,-0.6172162581737294,1.8076088320396324,0.8125,0.8125,0.875,0.8125,372.1662468575974,374.46331744063747,135.3380782864814,132.88234924999443,135.96179594084023,133.5041385092139,0.0,0.0,O3
E1,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,4.590214192105396,9.9027099339165,4.61463954400143,0.75,0.75,0.9375,0.9375,466.01029455357974,419.86264682174885,153.59531082884297,146.54495707276902,151.8853939532087,144.87643050228158,0.0,0.0,O3
E1,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,3.924156816514589,-9.497245869641954,3.790520914689335,1.0,1.0,1.0,1.0,402.299028204032,440.5063560437492,138.2676114831812,132.84177358213205,138.06237687611468,132.82909360530834,0.0,0.0,O3
E1,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,2.492441387365413,-3.590916176570308,2.3685423538901276,0.875,0.875,0.875,0.875,404.4153534571416,418.93756980496806,155.38948602924563,151.51649416783832,155.3514376816882,151.67187308282018,0.0,0.0,O3
E1,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,7.157808666394289,-4.008006891231879,6.907311735763618,1.0,1.0,0.9375,0.9375,453.4663483974629,471.6413108906508,148.72809417961497,138.08242176506343,147.76645769065345,137.55976781706477,0.0,0.0,O3
E1,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,2.1209702757062043,0.3067147062193193,2.208328157722523,0.8125,0.8125,0.875,0.875,378.80968022784515,377.64781523000397,135.3380782864814,132.46759787431313,135.69597242454662,132.69936005659997,0.0,0.0,O3
E1,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,4.147175000767166,10.114282817388727,4.171845780997103,0.75,0.75,0.9375,0.9375,457.5500991731646,411.27218811154813,153.59531082884297,147.22544449579857,153.412466638694,147.01233512170407,0.0,0.0,O3
E1,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,4.032756453664171,-8.88321589270312,4.1630451013934335,1.0,1.0,1.0,1.0,400.96035959103705,436.57853397766763,138.2676114831812,132.69161545776592,137.47050531968267,131.74754618211082,0.0,0.0,O3
E1,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,1.5178591344331347,-10.968452061265436,1.6026476479241556,0.875,0.875,0.875,0.875,401.13448322489955,445.1327267186275,155.38948602924563,153.03089252160203,155.21730369795142,152.7297172310649,0.0,0.0,O3
E1,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,6.49002251772662,-7.089880271803715,6.685634054069197,1.0,1.0,0.9375,0.9375,454.0037174877296,486.1920374871476,148.72809417961497,139.0756073771723,148.60687470794016,138.67156288577817,0.0,0.0,O3
