state,world,orientation,metric,n,mean,sd,mcse,q05,median,q95,min,max
E1,STRONG,BA,concentration_bias,72,0.000878577476502401,0.0023756022710027204,0.000279967412538031,-0.0017164628528488126,0.0007197574345854107,0.005233972628505237,-0.006440614039416259,0.00856052560873899
E2,PAIRED_NULL,AB,hellinger_distance,72,1.0612192271783585e-16,2.4343386789952975e-17,2.8688956460371287e-18,7.280976071395877e-17,1.0239824105843373e-16,1.5313686837895652e-16,6.400871058012364e-17,1.694932254089228e-16
E2,PAIRED_NULL,AB,sliced_wasserstein_km,72,7.445560620653235e-15,6.9170831221962284e-15,8.151860636226616e-16,1.2751448642509258e-15,4.825608998414838e-15,2.2995774191657585e-14,4.440892098500626e-16,3.06085801865709e-14
E2,PAIRED_NULL,AB,cell_mass_correlation,72,1.0,1.0944743824599694e-16,1.2898504294540057e-17,0.9999999999999998,1.0,1.0,0.9999999999999996,1.0
E2,PAIRED_NULL,AB,relative_bias,72,1.9904944858774353e-17,1.4778100910335032e-16,1.7416158944594987e-17,-2.244354401219513e-16,2.104029840979682e-17,2.8536268942454266e-16,-2.89942765976936e-16,3.2326165399013123e-16
E2,PAIRED_NULL,AB,relative_rmse,72,5.345533139878599e-16,1.6177255417105187e-16,1.906507834403648e-17,3.094838843434743e-16,5.082529796821693e-16,8.306644638094671e-16,2.314998766833825e-16,1.0419120781776676e-15
E2,PAIRED_NULL,AB,entropy_bias,72,1.9120507646322142e-16,5.261211385355707e-16,6.200397079734818e-17,-6.439293542825907e-16,0.0,8.881784197001252e-16,-8.881784197001252e-16,1.7763568394002505e-15
E2,PAIRED_NULL,AB,concentration_bias,72,3.0116727013486235e-18,1.4557455809662963e-17,1.7156126199726974e-18,-1.3877787807814457e-17,0.0,2.7755575615628914e-17,-4.163336342344337e-17,5.551115123125783e-17
E2,PAIRED_NULL,BA,hellinger_distance,72,9.783923585626996e-17,1.9626072723323083e-17,2.3129548517870143e-18,6.800741108504426e-17,9.526235742321362e-17,1.2674246140670753e-16,5.525305320439387e-17,1.5585020625849346e-16
E2,PAIRED_NULL,BA,sliced_wasserstein_km,72,7.155236926654946e-15,7.00018850648516e-15,8.249801270866313e-16,1.8038773879642952e-15,5.214914521717116e-15,1.6103214192205478e-14,2.865091676452017e-16,4.8135330846691666e-14
E2,PAIRED_NULL,BA,cell_mass_correlation,72,1.0,1.0540738577037109e-16,1.24223795442293e-17,0.9999999999999998,1.0,1.0,0.9999999999999997,1.0
E2,PAIRED_NULL,BA,relative_bias,72,1.4223377250294217e-17,1.4455547409398073e-16,1.7036025998248347e-17,-2.424955378101286e-16,-8.385626177817573e-19,2.4361480714663045e-16,-2.805508646577803e-16,3.2024621669790587e-16
E2,PAIRED_NULL,BA,relative_rmse,72,4.889942389753231e-16,1.4447358188184515e-16,1.7026374908493773e-17,3.031371498772812e-16,4.606171723621164e-16,6.727626199814779e-16,1.4775575466341525e-16,1.010119542743485e-15
E2,PAIRED_NULL,BA,entropy_bias,72,1.0485439677015367e-16,5.651500103081038e-16,6.660356744608459e-17,-8.881784197001252e-16,0.0,8.881784197001252e-16,-1.3322676295501878e-15,1.7763568394002505e-15
E2,PAIRED_NULL,BA,concentration_bias,72,3.903127820947816e-18,2.0685451184428503e-17,2.4378038007354496e-18,-2.0816681711721685e-17,0.0,2.7755575615628914e-17,-5.551115123125783e-17,1.1102230246251565e-16
E2,STRONG,AB,hellinger_distance,72,1.0347055868168883e-16,2.2075056797083945e-17,2.601570392716041e-18,7.168835163587688e-17,1.0361433738949334e-16,1.394787686448664e-16,6.299279935186068e-17,1.6702175815272132e-16
E2,STRONG,AB,sliced_wasserstein_km,72,7.665431380792287e-15,8.826423750984901e-15,1.0402040146579044e-15,1.3485516466956475e-15,5.697503400969502e-15,2.0209282276313864e-14,9.275734302513405e-16,6.427743642005211e-14
E2,STRONG,AB,cell_mass_correlation,72,1.0,1.0622768908188357e-16,1.2519053216596009e-17,0.9999999999999998,1.0,1.0,0.9999999999999997,1.0
E2,STRONG,AB,relative_bias,72,-1.3841906551021042e-17,1.169620216594969e-16,1.3784106442786351e-17,-2.1495256746426049e-16,-5.31428471107348e-18,1.6964951850013262e-16,-2.4647981138742336e-16,2.6302744704498333e-16
E2,STRONG,AB,relative_rmse,72,5.31854619602041e-16,1.811943219979185e-16,2.135395563287117e-17,2.9643571116766725e-16,5.01975440530997e-16,8.716730051009858e-16,2.470281115784733e-16,1.2285235206613927e-15
E2,STRONG,AB,entropy_bias,72,-1.295260195396016e-16,5.345594000663879e-16,6.299842945565925e-17,-8.881784197001252e-16,0.0,8.881784197001252e-16,-1.7763568394002505e-15,8.881784197001252e-16
E2,STRONG,AB,concentration_bias,72,-1.1564823173178713e-18,1.3804295034476694e-17,1.626851771396376e-18,-2.7755575615628914e-17,0.0,2.3939183968479958e-17,-4.163336342344337e-17,4.163336342344337e-17
E2,STRONG,BA,hellinger_distance,72,9.183324841445559e-17,2.1238197630646637e-17,2.502945594135051e-18,5.974615010311587e-17,9.25999795725907e-17,1.3059866253120062e-16,5.4980062140984604e-17,1.4708368350512998e-16
E2,STRONG,BA,sliced_wasserstein_km,72,5.75268657132851e-15,4.897440747590801e-15,5.771689271801284e-16,1.1460366705808067e-15,4.526732931150575e-15,1.3793670506876132e-14,7.449238358775244e-16,3.397103387123201e-14
E2,STRONG,BA,cell_mass_correlation,72,1.0,1.0865144631286699e-16,1.2804695745592393e-17,0.9999999999999998,1.0,1.0,0.9999999999999997,1.0
E2,STRONG,BA,relative_bias,72,1.3107128997970974e-18,9.931068765246104e-17,1.1703876780559057e-17,-1.5909006696648156e-16,7.37257477290143e-18,1.6397609181942336e-16,-2.2468057145688664e-16,2.739592542622474e-16
