layer,model,world,observation_regime,orientation,replicate,split_seed,n_species,n_train,n_calibration,n_test,world0_gamma,latent_truth_geometry_gain_pct,predictive_set_gain_pct,observed_map_error_gain_pct,geometry_latent_truth_coverage,geometry_observed_map_coverage,world0_latent_truth_coverage,world0_observed_map_coverage,world0_set_diameter,geometry_set_diameter,world0_latent_truth_error,geometry_latent_truth_error,world0_support_dispersion,geometry_support_dispersion,source
L2,M1,STRONG,O2,BA,3,9042103,72,28,28,16,0.4,63.53254878609259,64.5771421012902,70.49420242180739,0.875,0.9375,0.9375,0.9375,922.5837582284296,326.805533673833,285.67889205893323,104.17981059002265,172.96265185192107,50.5175476654331,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O2,BA,4,9042104,72,28,28,16,0.4,69.44304157909994,52.791244167824146,72.39515785065691,0.875,0.875,0.9375,0.9375,819.5924676190832,386.91940685719794,282.2849341504546,86.25768995681952,184.7926316886622,11.78834335717261,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O2,BA,5,9042105,72,28,28,16,0.6000000000000001,58.41621098105442,46.025197962048786,66.20722629226805,0.875,0.9375,1.0,1.0,767.4938926979762,414.2533092370984,216.66855211308473,90.09899358110931,140.47163863394292,42.00328956665891,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O3,AB,1,9042101,72,28,28,16,0.6000000000000001,69.65488695193618,53.183668216279315,72.12726492296065,1.0,1.0,0.9375,0.9375,822.8151473826235,385.21186936535935,276.94632172605475,84.03967441022589,179.98821648261293,15.452872734583007,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O3,AB,2,9042102,72,28,28,16,0.4,67.96181625643044,75.15758524324923,72.866778238082,0.8125,0.8125,1.0,1.0,1101.7953496620212,273.71257053363166,275.57983917161994,88.29077523403706,159.53650887103112,16.951364404135347,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O3,AB,3,9042103,72,28,28,16,0.4,69.90681954948924,72.21791551089864,74.390372051337,0.9375,0.9375,0.9375,0.9375,1101.4431456094467,306.00386531263234,328.38924251083574,98.82276732885117,196.57878180277504,54.42852485966864,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O3,AB,4,9042104,72,28,28,16,0.4,77.26420548093,57.44727229413945,79.40935354850386,1.0,1.0,1.0,1.0,904.0970758596437,384.7179668872016,300.1944032242892,68.25158267482281,181.75133263400105,19.61820045201764,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O3,AB,5,9042105,72,28,28,16,0.6000000000000001,69.91418622275442,70.00155301748812,75.15874087807727,1.0,0.9375,1.0,1.0,1119.961656360154,335.97110370766256,242.8047095767285,73.04977276563648,177.70281556916393,16.810208728688988,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O3,BA,1,9042101,72,28,28,16,0.6000000000000001,59.482050515016404,47.62463034466262,65.7667427079155,0.9375,0.9375,0.9375,0.9375,648.0390002780598,339.4128219063866,214.2587007218584,86.81323212566477,121.78689993871788,14.211629783843472,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O3,BA,2,9042102,72,28,28,16,0.6000000000000001,54.69825706366218,49.29476065392878,62.79767573544992,1.0,1.0,1.0,1.0,756.3754435526182,383.52197900826286,188.13104494106443,85.22664236264718,107.4428506019085,25.08948830534648,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O3,BA,3,9042103,72,28,28,16,0.6000000000000001,47.10669134175703,64.68983620740826,55.76274423778235,0.625,0.8125,0.9375,0.9375,735.2869657525339,259.6310319527977,216.02776769234987,114.26423395302672,123.76675434888622,22.50878758005004,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O3,BA,4,9042104,72,28,28,16,0.6000000000000001,65.35475057764214,40.25244404459767,70.15291215315773,1.0,1.0,1.0,1.0,719.3863478553035,429.81576072037274,201.66343561193062,69.86680026144941,120.81200084093193,32.29534971588801,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,STRONG,O3,BA,5,9042105,72,28,28,16,0.6000000000000001,58.66252609595713,48.081058184971184,69.10308111834969,1.0,1.0,1.0,1.0,785.0714802754961,407.60080505062024,212.17660272456482,87.70844778175169,136.13888732478648,43.43619804535838,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O1,AB,1,9042101,72,28,28,16,0.4,64.61050681926363,68.43349065890584,69.99037623725201,0.875,0.9375,1.0,1.0,852.9849898617609,269.25758650284376,250.02310201127375,88.48190863654526,153.17304805080016,15.572738680659285,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O1,AB,2,9042102,72,28,28,16,0.4,56.95607888426114,70.80572184301674,66.35379963056336,0.75,0.9375,1.0,1.0,975.3975080440969,284.7602616346768,243.36310444085117,104.75302270033315,147.52968226858036,19.821921729905036,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O1,AB,3,9042103,72,28,28,16,0.2,69.13711681724656,80.2645300074706,76.27380226710136,0.8125,0.875,0.9375,1.0,1221.8780121143232,241.14336842613716,313.7345011939362,96.8275126074787,184.31341071801768,18.23772647271437,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O1,AB,4,9042104,72,28,28,16,0.4,69.81295944123002,57.26147298607192,70.9918833558005,0.9375,0.9375,0.8125,0.8125,787.7202622212076,336.6600370635959,293.5798732662822,88.62307541527812,175.95174160432217,60.15434267971257,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O1,AB,5,9042105,72,28,28,16,0.4,67.13826019483139,66.36153852516573,71.86195753443077,0.9375,1.0,1.0,1.0,877.8003099647785,295.2785190934779,262.39073330111836,86.2261600502874,177.9883681538178,24.53913389462955,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O1,BA,1,9042101,72,28,28,16,0.4,62.45393330129959,66.35150568324515,66.80066332968734,1.0,1.0,1.0,1.0,975.0372673880534,328.0853595033108,234.9980635156701,88.23252966824784,138.7404679256981,13.360979596363553,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O1,BA,2,9042102,72,28,28,16,0.4,45.94775899120196,69.18939555575325,56.192969512075294,0.6875,0.9375,1.0,1.0,915.9893527399541,282.22185622412326,213.14847440649055,115.21152709277249,132.91644568942732,14.231187556004198,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O1,BA,3,9042103,72,28,28,16,0.4,54.477968929636894,71.91600078381026,62.800080640976056,0.875,0.9375,1.0,1.0,1080.9137391872484,303.56380604103407,244.3316084201557,111.2247106997412,136.4786240017966,15.709122262630892,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O1,BA,4,9042104,72,28,28,16,0.4,63.740810765149604,60.964603144938316,65.37666182728815,0.9375,0.9375,0.8125,0.8125,770.152421506441,300.63205412390664,264.74529996695196,95.99449930538941,144.1564530190696,21.216744053781678,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O1,BA,5,9042105,72,28,28,16,0.4,54.625675327497845,72.95061290404783,61.61644666753936,0.8125,0.875,1.0,1.0,1091.8453685706236,295.33748023389364,239.12592916979528,108.50177547764046,153.11192105969954,15.584240388549013,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O2,AB,1,9042101,72,28,28,16,0.2,70.36154766443616,77.2933731269275,74.75680886091246,0.6875,0.75,1.0,1.0,1443.1989395365904,327.7017982367126,395.16661331904646,117.12126833462747,227.78848868514518,41.7848155574789,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O2,AB,2,9042102,72,28,28,16,0.2,58.28213302450047,73.24585346967817,64.79336459191595,0.75,0.8125,0.9375,0.9375,1293.351030699515,346.0250299047759,373.96090551082364,156.00851310137892,202.47607193494227,39.2231020211931,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O2,AB,3,9042103,72,28,28,16,0.2,68.70375749603063,64.86267589500893,74.93807292267753,1.0,1.0,1.0,1.0,1430.1231374914948,502.5070019208536,391.87706619340247,122.64279695332775,210.31811273871133,34.819625302229845,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O2,AB,4,9042104,72,28,28,16,0.2,65.95690573617885,65.56937517737911,69.51967158790225,0.8125,0.9375,0.9375,0.9375,1233.240454549667,424.6123940667804,416.7109633974551,141.86130607707287,232.72159505362023,63.47050958418181,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O2,AB,5,9042105,72,28,28,16,0.2,69.47462631319615,69.49997328417977,74.5542481480423,0.9375,0.9375,1.0,1.0,1449.246598442347,442.0205997030316,410.4213938634165,125.28266416739689,229.44157368956357,46.284511565078,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O2,BA,1,9042101,72,28,28,16,0.2,68.58158678664913,70.29393122080486,72.78165151207675,0.875,0.9375,1.0,1.0,1399.8721673758573,415.8469888614818,364.5547523752292,114.5373184901576,213.11354534764158,50.47865060357295,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O2,BA,2,9042102,72,28,28,16,0.2,53.77647199320465,61.768685133810635,62.05979321538844,0.875,1.0,0.9375,1.0,1111.6964347374717,425.016164320684,315.72176975649097,145.93774066694152,180.7616857563475,38.1959202474272,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O2,BA,3,9042103,72,28,28,16,0.2,68.80643522186725,62.25307764339135,75.82822018351115,0.9375,1.0,1.0,1.0,1322.7837473000545,499.3101540391899,355.32695657552273,110.83914437355331,191.72528739211236,28.086341390296155,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O2,BA,4,9042104,72,28,28,16,0.2,59.63358133115393,66.40261472641441,63.835088004771784,0.6875,0.75,0.9375,1.0,1126.7213455892802,378.5489114373582,377.2110191567838,152.26657925784852,217.42661126317103,40.9346643688594,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O2,BA,5,9042105,72,28,28,16,0.2,61.71096546862933,55.93407537999899,67.03280249387616,1.0,1.0,1.0,1.0,1364.4177601472652,601.2433016884,366.1564837876225,140.19778251629543,233.35930023932315,31.92448454986666,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O3,AB,1,9042101,72,28,28,16,0.2,67.8750977363312,62.27864032829558,73.59481870742634,0.875,1.0,1.0,1.0,1277.9488458522187,482.0596805643109,389.528581210413,125.13567600290095,215.4725173152497,33.11685384372939,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O3,AB,2,9042102,72,28,28,16,0.2,53.32232759945432,60.94642968275671,61.6533605500153,0.625,0.8125,0.9375,0.9375,1087.1323543752517,424.56399845744136,359.5645337599368,167.8363551370128,195.36691215909877,42.33594147181671,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O3,AB,3,9042103,72,28,28,16,0.2,69.73674458203375,66.46600926704413,77.05568991037977,0.9375,1.0,1.0,1.0,1401.2490203698212,469.89471663645077,395.038965308521,119.55165107180878,229.21285233919212,52.282312041525344,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O3,AB,4,9042104,72,28,28,16,0.2,65.42624976139776,51.681994532277955,68.45316923101788,0.9375,0.9375,0.9375,0.875,1085.1693065597638,524.3321648775881,398.03061778063926,137.61411166464376,216.01328245010433,24.211830129611442,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O3,AB,5,9042105,72,28,28,16,0.2,64.12876312608519,62.043286821629685,69.63648104417669,0.9375,1.0,1.0,1.0,1275.894252119296,484.2875217362342,371.0537740364916,133.10157821423053,253.47808348923746,70.50535486798168,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O3,BA,1,9042101,72,28,28,16,0.2,65.66181178135842,65.70902670976888,70.51236381921306,0.875,1.0,1.0,1.0,1276.7005601785345,437.7930480870523,366.6928065284793,125.91566608996845,179.1994117990481,19.601039213129646,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O3,BA,2,9042102,72,28,28,16,0.4,45.30115935899301,62.02780630605166,55.129233105898315,0.6875,1.0,1.0,1.0,1156.6309682942162,439.19815160486996,276.3654274567945,151.16868475142982,145.48361489110766,19.879591944315873,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O3,BA,3,9042103,72,28,28,16,0.2,65.69041677789829,63.447628594893,74.89516189952937,0.9375,1.0,0.9375,0.9375,1172.044615090284,428.4101007413573,344.85033744412897,118.31671351709203,189.09476138646988,22.210458379798844,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O3,BA,4,9042104,72,28,28,16,0.2,65.11853654427635,54.98872923911104,69.64905865750208,0.9375,1.0,0.9375,0.9375,994.4734024296415,447.6251158126308,354.81740009259767,123.76550174784825,169.21205852967077,24.099044215621714,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M1,PAIRED_NULL,O3,BA,5,9042105,72,28,28,16,0.4,56.37141552249136,51.23359338227874,61.7636197302078,0.9375,0.9375,1.0,1.0,916.4075241007736,446.8990194783752,305.2567118255274,133.17918239206534,180.9323837602362,24.693603377917164,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O1,AB,1,9042101,72,28,28,16,1.0,-7.510399018452451,-3.304359881093749,5.379049644727689,1.0,1.0,1.0,1.0,242.7859507166466,250.8084722690595,45.10981917918168,48.497746596040614,53.18595826491696,52.71197916531915,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O1,AB,2,9042102,72,28,28,16,1.0,-12.382748825810033,-0.1564661921663759,-5.000040353651935,0.875,0.9375,0.9375,0.9375,193.811951572483,194.1152017530718,49.50166696301663,55.63133404763597,50.5378722958141,46.75836745888402,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O1,AB,3,9042103,72,28,28,16,1.0,-33.6614121638605,4.66102111377532,-5.36171654900146,0.6875,0.8125,0.875,0.8125,177.7742722783887,169.48817591263258,49.69137660717786,66.41819569681616,58.82339554743302,52.73808218945635,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O1,AB,4,9042104,72,28,28,16,1.0,1.7892328182246924,1.6975977161836509,23.077454450219065,1.0,1.0,1.0,1.0,236.11021838240384,232.10201670746793,45.23493271371261,44.425574452297006,46.510225930674196,33.79315864528786,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O1,AB,5,9042105,72,28,28,16,1.0,-28.407369138340925,-11.882070264213088,7.3448409745041365,0.9375,0.9375,0.9375,1.0,187.2102610986318,209.45471586418802,44.01451435964082,56.51787992823206,60.79976839046712,49.11830649161918,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O1,BA,1,9042101,72,28,28,16,1.0,-1.828984166979577,-35.861700435726995,15.78568324225777,1.0,1.0,1.0,1.0,185.53767381364673,252.07463859211302,38.011043868999266,38.706259843066924,49.14238629637758,64.47774288367084,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O1,BA,2,9042102,72,28,28,16,1.0,-19.195241388390464,-10.497221080853071,-11.565062597996457,0.875,0.9375,0.9375,0.9375,178.27011687196503,196.98352516111035,44.190525691715074,52.67300376903849,44.62075307818095,58.7781108688898,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O1,BA,3,9042103,72,28,28,16,1.0,-31.048374548954577,-12.102749359837052,-5.80493133897547,0.8125,0.875,0.9375,0.9375,161.94725388492063,181.54732411775154,39.28507303630217,51.482449654443634,48.35815462379843,66.76652691681173,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O1,BA,4,9042104,72,28,28,16,1.0,-17.884707866091816,-29.999436484843756,8.152616354389824,1.0,1.0,1.0,1.0,180.21842698894048,234.2829395274722,37.128114719118486,43.76836957282026,43.823139471671325,46.8189018265201,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O1,BA,5,9042105,72,28,28,16,1.0,-46.489298381773416,-15.86714966893992,-4.894319585487141,0.875,0.9375,1.0,1.0,172.2125666197477,199.53779231402592,37.72212016282713,55.25886916125495,52.59385703416531,62.9255449748817,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O2,AB,1,9042101,72,28,28,16,0.8,43.694880328093944,32.324526606917736,53.789201051689965,0.9375,0.9375,1.0,1.0,411.72047979330273,278.63378375638723,106.10509044806734,59.74259815476848,78.47425320849213,66.77734668367472,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O2,AB,2,9042102,72,28,28,16,0.8,39.01401204784826,25.03663825140196,48.29781272181233,0.9375,1.0,1.0,1.0,339.69062836134276,254.64351456459914,94.97822933305584,57.92341149822448,62.34108183749016,52.902321708523836,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O2,AB,3,9042103,72,28,28,16,0.8,38.28890076313182,7.2015699239631745,43.5514830528639,0.875,0.9375,0.9375,0.9375,319.825002768802,296.79258156008956,103.9548350764164,64.15167143552998,71.73722855026617,88.4976573085832,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O2,AB,4,9042104,72,28,28,16,0.8,52.70121761294922,9.752617621423063,58.28054183435736,1.0,1.0,0.6875,0.8125,339.3435234272256,306.2486471643041,117.28277376920934,55.47332394259539,91.25574920868976,95.76754287310996,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O2,AB,5,9042105,72,28,28,16,0.8,39.89986300661281,30.53095235285672,50.21740905915298,1.0,1.0,1.0,1.0,410.457447429651,285.1408797261523,96.90933240612752,58.242641535459605,77.21122084484043,73.72953684284334,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O2,BA,1,9042101,72,28,28,16,1.0,7.083867442324837,-42.35191366086894,19.74991857126396,1.0,1.0,1.0,1.0,236.4754891664916,336.6273841674016,64.41332804471287,59.85037327083556,66.17655626311188,77.34969946696982,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O2,BA,2,9042102,72,28,28,16,1.0,0.07823936424513055,12.706400528429992,8.426698565006468,0.75,1.0,0.875,1.0,226.76095106554627,197.94779638108082,67.36543883563778,67.31273254457183,56.46201816216653,60.83928406524933,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O2,BA,3,9042103,72,28,28,16,0.8,24.011288549720586,40.540854199840076,38.14507717959719,0.75,0.75,0.9375,1.0,307.3970516802889,182.77566114397592,98.12512818166942,74.56402051418559,72.60565800777404,68.24300385795598,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O2,BA,4,9042104,72,28,28,16,1.0,18.9552860303753,-55.920888153933085,26.785777769546627,1.0,1.0,0.875,0.875,213.47558857935263,332.85303370476277,64.06039523388228,51.91756408511098,63.99604203506338,70.29396072331426,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O2,BA,5,9042105,72,28,28,16,1.0,-2.4722559108378825,-58.908065826290375,12.911325375398116,0.9375,1.0,0.9375,0.9375,236.66987708080677,376.08752406256895,62.70998583269953,64.26033716413404,66.37094417742708,73.421573257214,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O3,AB,1,9042101,72,28,28,16,0.8,38.899792858747986,16.41386888231763,45.91227012218151,1.0,0.9375,0.9375,1.0,316.3929395506594,264.4606172999037,98.21723212004625,60.01093227375256,78.89855743108086,73.69419816442817,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O3,AB,2,9042102,72,28,28,16,0.8,31.326177300015203,16.496402371682837,42.910701274743964,0.875,1.0,0.9375,1.0,313.28445357729413,261.60378954725576,98.48105661975461,67.63070621612192,64.98326355736478,69.96994171708515,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O3,AB,3,9042103,72,28,28,16,0.8,17.821331144104036,43.438335535142436,28.58951576093062,0.5625,0.75,0.875,0.9375,364.00453917438153,205.88702608466468,122.74353916221452,100.86900659012325,93.17648768180524,87.23348250072942,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O3,AB,4,9042104,72,28,28,16,0.8,57.43683650663536,2.4428415313858816,63.473450657400456,1.0,1.0,0.9375,0.875,286.00717743047846,279.0204753174622,94.06508071775262,40.03707409606247,79.67174709341047,53.2663568384704,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O3,AB,5,9042105,72,28,28,16,0.8,37.08504377292894,29.10840353841802,54.27909168638109,1.0,0.9375,1.0,1.0,361.14503988257763,256.02148431457624,96.04306011765401,60.42544923216156,90.31698839000137,62.74875390358076,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O3,BA,1,9042101,72,28,28,16,1.0,9.27003301950771,-4.817170068746234,23.788636756491126,0.9375,0.9375,0.9375,1.0,227.93328450696782,238.91321846494768,64.26500577055555,58.30761851563651,59.901686782053645,65.86920495183547,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O3,BA,2,9042102,72,28,28,16,1.0,7.012966924073176,-0.42279594334797355,17.291994293425834,0.875,1.0,0.875,1.0,215.59377769741724,216.50529944363257,63.49076779633852,59.03818125094119,47.56217997250308,52.82714432416556,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O3,BA,3,9042103,72,28,28,16,1.0,3.36553834263999,-19.94104411728122,10.997419254917036,0.875,0.9375,0.6875,0.75,202.84799091412475,243.29799827332897,76.93131963083019,74.34216657115567,68.87330163713062,103.9575956669012,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O3,BA,4,9042104,72,28,28,16,1.0,28.17450128028891,23.979018733630053,35.70061444281302,1.0,1.0,1.0,1.0,336.4108319690421,255.74281554922476,63.63031790214731,45.70279317015491,68.19756235679974,45.920698996552886,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,STRONG,O3,BA,5,9042105,72,28,28,16,1.0,7.992372269300008,6.351302650289066,22.016696229625147,0.8125,0.9375,0.875,0.875,250.70347454115353,234.78053811825447,66.75422085241883,61.41897501642282,82.67187681623938,79.74168595634583,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O1,AB,1,9042101,72,28,28,16,0.4,48.73256576178855,51.253025139061315,57.15532656230167,1.0,1.0,1.0,1.0,701.9358621838137,342.1724982786569,165.45345251084342,84.82373996084706,99.06292879892032,60.11247424169859,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O1,AB,2,9042102,72,28,28,16,0.4,34.92625087361272,53.34301398771313,45.91862265537514,0.8125,1.0,1.0,1.0,732.6496938850355,341.83226519500363,177.2765500911184,115.36049746620866,103.67949787829794,50.145966338098525,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O1,AB,3,9042103,72,28,28,16,0.4,44.395275954738615,49.926433501716105,53.104160701273884,0.875,1.0,0.9375,0.875,729.2045336382319,365.138717059841,187.02553775736868,103.995034164151,100.2343376314943,62.91288649511959,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O1,AB,4,9042104,72,28,28,16,0.4,55.07095284520696,54.088357581195616,54.99132124218426,0.8125,0.8125,0.875,0.875,664.4375220120985,305.05417920255934,211.6252695885521,95.08121716489848,116.39438102606657,84.54339025475178,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O1,AB,5,9042105,72,28,28,16,0.4,47.847177015122284,48.209658528127385,53.08080726165162,1.0,1.0,1.0,1.0,703.5101408073729,364.35030421339025,171.99100005598245,89.69816180911747,103.48848047820906,53.948998628723245,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O1,BA,1,9042101,72,28,28,16,0.4,48.177098722192284,49.317875608056575,53.25404160655689,1.0,1.0,1.0,1.0,708.2736505817059,358.96813262317886,171.0754394613585,88.65625610263552,89.05629852404248,64.76044306312036,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O1,BA,2,9042102,72,28,28,16,0.4,26.745218995924567,32.716974268799895,34.83134362624603,0.875,1.0,1.0,1.0,578.3939226936366,389.1609318336571,162.82390390438206,119.27629422744131,85.27390541924295,76.48404061233985,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O1,BA,3,9042103,72,28,28,16,0.4,42.803149812641855,56.787264530873806,47.541575116332986,0.9375,0.9375,0.9375,1.0,894.2931129014137,386.4485171967019,177.72055135904753,101.65055751298131,98.60923060164104,66.35538136309547,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
