world,observation_regime,orientation,replicate,split_seed,l2_model,l0_latent_truth_geometry_gain_pct,l1_latent_truth_geometry_gain_pct,l2_latent_truth_geometry_gain_pct,comparator_component_latent_truth_geometry_gain_pct,abundance_observation_increment_latent_truth_geometry_gain_pct,support_recovery_increment_latent_truth_geometry_gain_pct,l0_predictive_set_gain_pct,l1_predictive_set_gain_pct,l2_predictive_set_gain_pct,comparator_component_predictive_set_gain_pct,abundance_observation_increment_predictive_set_gain_pct,support_recovery_increment_predictive_set_gain_pct,l0_observed_map_error_gain_pct,l1_observed_map_error_gain_pct,l2_observed_map_error_gain_pct,comparator_component_observed_map_error_gain_pct,abundance_observation_increment_observed_map_error_gain_pct,support_recovery_increment_observed_map_error_gain_pct,interpretation_scope
PAIRED_NULL,O1,BA,4,9042104,M0,-0.626901413650428,3.183541260891803,8.701793695193082,-0.626901413650428,3.8104426745422306,5.51825243430128,0.7559535452712589,10.407638139535294,-25.93160046181847,0.7559535452712589,9.651684594264035,-36.33923860135376,-0.626901413650428,4.466719307683009,9.530432725071291,-0.626901413650428,5.093620721333437,5.063713417388282,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O1,BA,4,9042104,M1,-0.626901413650428,3.183541260891803,63.740810765149604,-0.626901413650428,3.8104426745422306,60.5572695042578,0.7559535452712589,10.407638139535294,60.964603144938316,0.7559535452712589,9.651684594264035,50.55696500540302,-0.626901413650428,4.466719307683009,65.37666182728815,-0.626901413650428,5.093620721333437,60.90994251960514,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O1,BA,4,9042104,M2,-0.626901413650428,3.183541260891803,40.95359172719936,-0.626901413650428,3.8104426745422306,37.77005046630756,0.7559535452712589,10.407638139535294,33.300796090089236,0.7559535452712589,9.651684594264035,22.89315795055394,-0.626901413650428,4.466719307683009,44.48105861445402,-0.626901413650428,5.093620721333437,40.014339306771014,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O1,BA,5,9042105,M0,-0.7259338177271845,7.281155616475362,-7.6062622441756975,-0.7259338177271845,8.007089434202546,-14.887417860651059,0.6652237974442362,-10.014790396284456,-17.101547566584298,0.6652237974442362,-10.680014193728692,-7.086757170299842,-0.7259338177271845,9.181284278690619,0.25678359709520276,-0.7259338177271845,9.907218096417804,-8.924500681595417,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O1,BA,5,9042105,M1,-0.7259338177271845,7.281155616475362,54.625675327497845,-0.7259338177271845,8.007089434202546,47.344519711022485,0.6652237974442362,-10.014790396284456,72.95061290404783,0.6652237974442362,-10.680014193728692,82.96540330033228,-0.7259338177271845,9.181284278690619,61.61644666753936,-0.7259338177271845,9.907218096417804,52.43516238884874,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O1,BA,5,9042105,M2,-0.7259338177271845,7.281155616475362,43.360001419823185,-0.7259338177271845,8.007089434202546,36.078845803347825,0.6652237974442362,-10.014790396284456,57.60891638316138,0.6652237974442362,-10.680014193728692,67.62370677944584,-0.7259338177271845,9.181284278690619,50.61558241644421,-0.7259338177271845,9.907218096417804,41.43429813775359,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,1,9042101,M0,-1.0611817430399872,2.769219461119131,-4.28268961125594,-1.0611817430399872,3.8304012041591182,-7.051909072375071,0.8657599999049954,-2.1523106396612985,27.986415006471855,0.8657599999049954,-3.018070639566294,30.138725646133153,-1.0611817430399872,3.8207476776694356,1.6484385065553693,-1.0611817430399872,4.881929420709422,-2.1723091711140663,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,1,9042101,M1,-1.0611817430399872,2.769219461119131,70.36154766443616,-1.0611817430399872,3.8304012041591182,67.59232820331702,0.8657599999049954,-2.1523106396612985,77.2933731269275,0.8657599999049954,-3.018070639566294,79.4456837665888,-1.0611817430399872,3.8207476776694356,74.75680886091246,-1.0611817430399872,4.881929420709422,70.93606118324303,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,1,9042101,M2,-1.0611817430399872,2.769219461119131,56.16469134785003,-1.0611817430399872,3.8304012041591182,53.3954718867309,0.8657599999049954,-2.1523106396612985,56.23904324836142,0.8657599999049954,-3.018070639566294,58.39135388802272,-1.0611817430399872,3.8207476776694356,61.854301349683944,-1.0611817430399872,4.881929420709422,58.033553672014506,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,2,9042102,M0,0.07903020637063185,3.59396616694651,-16.83332360161919,0.07903020637063185,3.514935960575878,-20.4272897685657,-4.156639385155877,-8.7924373269185,-50.557847855412604,-4.156639385155877,-4.635797941762624,-41.7654105284941,0.07903020637063185,4.777694290783622,-15.928629579472663,0.07903020637063185,4.69866408441299,-20.706323870256284,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,2,9042102,M1,0.07903020637063185,3.59396616694651,58.28213302450047,0.07903020637063185,3.514935960575878,54.68816685755396,-4.156639385155877,-8.7924373269185,73.24585346967817,-4.156639385155877,-4.635797941762624,82.03829079659667,0.07903020637063185,4.777694290783622,64.79336459191595,0.07903020637063185,4.69866408441299,60.015670301132324,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,2,9042102,M2,0.07903020637063185,3.59396616694651,34.37422580676279,0.07903020637063185,3.514935960575878,30.78025963981628,-4.156639385155877,-8.7924373269185,50.451155276385705,-4.156639385155877,-4.635797941762624,59.24359260330421,0.07903020637063185,4.777694290783622,41.444932155864656,0.07903020637063185,4.69866408441299,36.667237865081034,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,3,9042103,M0,0.00927655422760851,7.525644760284854,-11.411481149316383,0.00927655422760851,7.516368206057246,-18.93712590960124,0.8796376374226401,-9.334740630595562,-34.86192627464701,0.8796376374226401,-10.214378268018201,-25.52718564405145,0.00927655422760851,7.101256710706834,-0.8146474084285042,0.00927655422760851,7.0919801564792255,-7.915904119135338,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,3,9042103,M1,0.00927655422760851,7.525644760284854,68.70375749603063,0.00927655422760851,7.516368206057246,61.17811273574578,0.8796376374226401,-9.334740630595562,64.86267589500893,0.8796376374226401,-10.214378268018201,74.1974165256045,0.00927655422760851,7.101256710706834,74.93807292267753,0.00927655422760851,7.0919801564792255,67.8368162119707,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,3,9042103,M2,0.00927655422760851,7.525644760284854,50.519824547301646,0.00927655422760851,7.516368206057246,42.99417978701679,0.8796376374226401,-9.334740630595562,42.87632851311837,0.8796376374226401,-10.214378268018201,52.21106914371393,0.00927655422760851,7.101256710706834,58.4234785188803,0.00927655422760851,7.0919801564792255,51.32222180817347,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,4,9042104,M0,-0.626901413650428,2.616545099139082,1.1806676850067577,-0.626901413650428,3.24344651278951,-1.4358774141323245,0.7559535452712589,18.303507862924768,-35.38681831052357,0.7559535452712589,17.54755431765351,-53.69032617344834,-0.626901413650428,5.0355320166524615,3.3319776029606745,-0.626901413650428,5.662433430302889,-1.703554413691787,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,4,9042104,M1,-0.626901413650428,2.616545099139082,65.95690573617885,-0.626901413650428,3.24344651278951,63.34036063703977,0.7559535452712589,18.303507862924768,65.56937517737911,0.7559535452712589,17.54755431765351,47.26586731445435,-0.626901413650428,5.0355320166524615,69.51967158790225,-0.626901413650428,5.662433430302889,64.48413957124978,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,4,9042104,M2,-0.626901413650428,2.616545099139082,38.42860849041653,-0.626901413650428,3.24344651278951,35.81206339127745,0.7559535452712589,18.303507862924768,48.10120844752413,0.7559535452712589,17.54755431765351,29.79770058459936,-0.626901413650428,5.0355320166524615,41.97903773087196,-0.626901413650428,5.662433430302889,36.9435057142195,DIAGNOSTIC_NOT_CAUSAL
