target_id,route,reference_strength,statecd,target_df,candidate_pool_df,nc1_available,nc1_pool_df,candidate_scalar_abs_log_error,nc1_scalar_abs_log_error,candidate_better_scalar,candidate_domain_tv,nc1_domain_tv,candidate_better_domain_profile,candidate_domain_cov_relative_frobenius,nc1_domain_cov_relative_frobenius,candidate_better_domain_cov,candidate_generic_joint_relative_frobenius,nc1_generic_joint_relative_frobenius,candidate_better_generic_joint,uncentered_centered_ratio,nc1_fixed_definition,nc2_definition,candidate_domain_pred_min_eigenvalue,candidate_domain_pred_psd_tolerance,candidate_domain_pred_psd_status,candidate_domain_pred_effective_rank,nc1_domain_pred_min_eigenvalue,nc1_domain_pred_psd_tolerance,nc1_domain_pred_psd_status,nc1_domain_pred_effective_rank,candidate_generic_pred_min_eigenvalue,candidate_generic_pred_psd_tolerance,candidate_generic_pred_psd_status,candidate_generic_pred_effective_rank,nc1_generic_pred_min_eigenvalue,nc1_generic_pred_psd_tolerance,nc1_generic_pred_psd_status,nc1_generic_pred_effective_rank,eigensolver_status,regularization_applied
P::12::122301::A::1970863123290487,LEVEL1,R5,12,79,574,YES,2220,0.7960373379151985,0.7086938182587169,0,0.32746539792387547,1.0,1,0.6265233502351623,1.1062095618213708,1,2.1850032408531024,1.8765682805391886,0,1.2192828466017547,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,2.375612211081801e-17,1e-10,PASS,19.55854983312167,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.4000518039715,0.0,1.8740127587080032e-06,PASS,14.705882680401952,0.0,2.1924169693257913e-06,PASS,50.04651120805852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863124290487,LEVEL1,R5,12,162,491,YES,2220,0.2824685129487546,0.22323653553126593,0,0.22853070583131932,1.0,1,0.5216692201428288,1.1254041363985117,1,0.797859260898368,1.1769881604808525,1,1.3604769215033075,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-1.1172308009457261e-17,1e-10,NUMERIC_TOLERANCE,19.408985386206314,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.4000518039715,0.0,1.8134903291690077e-06,PASS,15.175698568190604,0.0,2.1924169693257913e-06,PASS,50.04651120805852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863125290487,LEVEL1,R5,12,159,494,YES,2220,0.20459599385159555,0.16942175044278282,0,0.2169176706827309,1.0,1,0.4355025273592527,1.1256936260050223,1,0.6233322296484112,1.1456494160151158,1,1.3670790818480714,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-4.537790256613033e-18,1e-10,NUMERIC_TOLERANCE,19.855859628389855,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.400051803971486,-9.665671033477867e-15,1.6495392376096418e-06,NUMERIC_TOLERANCE,14.460192360356592,0.0,2.1924169693257917e-06,PASS,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863126290487,LEVEL1,R5,12,194,459,YES,2220,0.2597366960503846,0.19392273199376148,0,0.2940798582267265,1.0,1,0.5787143829832356,1.1189716295117484,1,0.6992950369160821,1.0815747366661939,1,1.1525821548370125,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-1.3877787808528854e-17,1e-10,NUMERIC_TOLERANCE,19.541847254202708,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.4000518039715,-2.2859626900684384e-13,1.2002185395384645e-06,NUMERIC_TOLERANCE,11.92515919569919,0.0,2.1924169693257913e-06,PASS,50.04651120805852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863127290487,LEVEL1,R5,12,59,594,YES,2220,nan,nan,-1,0.5872909698996656,1.0,1,0.9170916698350274,1.0958231922743031,1,inf,inf,0,1.1866797846464676,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-1.9939604581855394e-18,1e-10,NUMERIC_TOLERANCE,18.563446762660135,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.40005180397148,0.0,1.8697417329672816e-06,PASS,14.820225200722032,0.0,2.1924169693257917e-06,PASS,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863128290487,LEVEL1,R5,12,52,473,YES,2220,1.5313457533429853,1.5242951216892493,0,0.33752620545073375,0.9496659242761692,1,0.6491620503641531,1.0553058967447702,1,3.3090525711688117,2.5262327225845453,0,1.2511951376700683,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-5.2610455033896545e-18,1e-10,NUMERIC_TOLERANCE,17.78705839395293,-2.6042961880056532e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397151,3.9443045261050184e-30,1.6463553267203759e-06,PASS,13.594730633647725,-4.642893427096551e-14,2.1924169693257913e-06,NUMERIC_TOLERANCE,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863129290487,LEVEL1,R5,12,91,434,YES,2220,0.23569699700706784,0.27237883816147185,1,0.2531764939448084,0.9546528517478454,1,0.4457665310626888,1.0883580010116332,1,1.2904340151451525,1.2385152996922442,0,1.317227103178362,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-7.966466269769777e-18,1e-10,NUMERIC_TOLERANCE,18.115168895099487,-6.124023514601069e-18,1e-10,NUMERIC_TOLERANCE,57.400051803971486,-1.8662917194509514e-13,1.6493050248393197e-06,NUMERIC_TOLERANCE,12.826916496715285,-6.420642425575951e-14,2.1924169693257913e-06,NUMERIC_TOLERANCE,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863130290487,LEVEL1,R5,12,114,411,YES,2220,0.6868574176237136,0.41883367478817657,0,0.2754321634363541,0.9527839643652561,1,0.5158048259066582,1.0786391584058896,1,0.7488081301315647,1.060801008758376,1,1.4180200487024628,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,7.650547118709819e-19,1e-10,PASS,17.69644885468262,-5.26341308670024e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397151,-3.339500151027221e-13,1.3004113088192033e-06,NUMERIC_TOLERANCE,13.892142495920144,-7.137048928511634e-14,2.1924169693257917e-06,NUMERIC_TOLERANCE,50.046511208058526,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863131290487,LEVEL1,R5,12,187,338,YES,2220,0.49991932681586587,0.21831820065457685,0,0.3172825681224337,0.944346775339999,1,0.6037988769557281,1.0823232226556339,1,0.759305051380013,1.063941799000581,1,1.2709632491568843,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-8.580104942507164e-17,1e-10,NUMERIC_TOLERANCE,17.7581424398444,-4.358941575778313e-18,1e-10,NUMERIC_TOLERANCE,57.400051803971486,-1.9421343414444143e-14,1.001608411427999e-06,NUMERIC_TOLERANCE,10.893402899472044,-9.18689113132057e-14,2.1924169693257913e-06,NUMERIC_TOLERANCE,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863132290487,LEVEL1,R5,12,81,444,YES,2220,4.374348435656277,4.282827330264745,0,0.6292465156794425,0.9906458797327394,1,0.9648972008977637,1.0832007908629642,1,42.06732214231737,27.427610823625017,0,1.1660098028941606,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-6.622651466007951e-18,1e-10,NUMERIC_TOLERANCE,16.058824519224114,-7.130043690404962e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397151,-1.1058001756035482e-13,1.7746799999732096e-06,NUMERIC_TOLERANCE,13.768006471305982,-1.0045519117169844e-13,2.1924169693257917e-06,NUMERIC_TOLERANCE,50.046511208058526,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863133290487,LEVEL1,R5,12,201,573,YES,2220,4.199035113048651,4.714343000461444,1,0.18774064906490648,1.0,1,0.3860919923712629,1.1387436375795517,1,48.629849802325005,57.17964870058704,1,1.4168550692358797,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-1.2793623399691682e-17,1e-10,NUMERIC_TOLERANCE,20.950331272829498,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.40005180397151,-1.1830527685626524e-13,8.633557877484899e-07,NUMERIC_TOLERANCE,10.588623140886645,0.0,2.1924169693257917e-06,PASS,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863134290487,LEVEL1,R5,12,281,493,YES,2220,0.9911559319842431,1.5427334279135563,1,0.17520304278197207,1.0,1,0.3558899500900099,1.139621581823978,1,2.9656925844136173,4.201212407603326,1,1.5766994071605516,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-2.397155356326001e-19,1e-10,NUMERIC_TOLERANCE,21.34464751180247,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.400051803971486,-1.984381397395849e-13,8.905404150580022e-07,NUMERIC_TOLERANCE,10.436860202345429,0.0,2.1924169693257917e-06,PASS,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863135290487,LEVEL1,R5,12,104,670,YES,2220,nan,nan,-1,0.5253803155734805,1.0,1,0.9011935437044765,1.1144053417389335,1,inf,inf,0,1.4670079952651314,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-2.95354413355464e-18,1e-10,NUMERIC_TOLERANCE,19.19213575828083,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.40005180397151,-6.025569146262869e-15,7.405892872357098e-07,NUMERIC_TOLERANCE,10.602739234680202,0.0,2.192416969325792e-06,PASS,50.046511208058554,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863136290487,LEVEL1,R5,12,188,586,YES,2220,2.6542664443100956,0.406123744079053,0,0.2244859460479155,1.0,1,0.4797675049666187,1.1269809283823724,1,0.962281700950321,1.0884867477188593,1,1.0796930031650285,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-3.330453662343782e-17,1e-10,NUMERIC_TOLERANCE,21.162583686847892,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.40005180397151,-5.036517064879558e-15,1.000859281439786e-07,NUMERIC_TOLERANCE,7.389060893225906,0.0,2.1924169693257917e-06,PASS,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863137290487,LEVEL1,R5,12,171,491,YES,2220,4.887322171418196,5.776087384597573,1,0.39675260867530765,1.0,1,0.7141240462061463,1.1002847902518247,1,96.98110875288674,174.33541365275897,1,1.3582382729421763,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,7.78635914188888e-18,1e-10,PASS,20.357959514705907,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.4000518039715,-9.922409729492209e-14,4.951482358325783e-07,NUMERIC_TOLERANCE,8.208688664809896,0.0,2.192416969325792e-06,PASS,50.046511208058554,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863138290487,LEVEL1,R5,12,184,478,YES,2220,0.7140796338707446,0.7252970160227952,1,0.4088563770381952,1.0,1,0.7045035506968583,1.094368844689538,1,0.8688244390349407,1.7913400055833253,1,1.7312443907444899,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-6.440686691580513e-18,1e-10,NUMERIC_TOLERANCE,21.28338253288403,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.40005180397148,-9.172104052428289e-14,3.4299349760755525e-07,NUMERIC_TOLERANCE,7.750165209645737,0.0,2.1924169693257917e-06,PASS,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863139290487,LEVEL1,R5,12,53,609,YES,2220,1.4882004536646194,0.060654182900054525,0,0.43794037940379404,1.0,1,0.7100740547239255,1.0846674734052988,1,0.8622467970487008,1.157427225840222,1,1.4334854427949135,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,6.302987634286735e-18,1e-10,PASS,20.32790298824394,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.40005180397149,-1.03775213414408e-13,2.843201224353344e-07,NUMERIC_TOLERANCE,7.993479048053816,0.0,2.192416969325792e-06,PASS,50.046511208058554,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863140290487,LEVEL1,R3,12,16,646,YES,2220,1.5437104265273753,0.2734968744810539,0,0.6441717791411042,1.0,1,0.852973574188243,1.056167973473593,1,0.9685694856553786,1.0212857128638229,1,1.2517399007069465,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-8.98764843442882e-18,1e-10,NUMERIC_TOLERANCE,20.17426036436075,0.0,1e-10,PASS,57.40005180397151,-3.5034517605494445e-14,3.005365872804723e-07,NUMERIC_TOLERANCE,7.408432437070008,0.0,2.192416969325792e-06,PASS,50.046511208058554,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863141290487,LEVEL1,R5,12,168,494,YES,2220,nan,nan,-1,0.612319526627219,1.0,1,1.0475409716577784,1.1165585881921596,1,inf,inf,0,1.3543365958974651,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,2.4330252466252685e-18,1e-10,PASS,15.905356508880665,-7.430405001772919e-19,1e-10,NUMERIC_TOLERANCE,57.4000518039715,-1.2762419669070477e-13,4.930350482922301e-07,NUMERIC_TOLERANCE,8.224261635970898,0.0,2.192416969325792e-06,PASS,50.046511208058554,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863142290487,LEVEL1,R5,12,51,611,YES,2220,0.400504656029854,1.5597150969025373,1,0.7123800024934547,1.0,1,0.9501342206582961,1.0529036246838195,1,1.139894297400511,3.0344506740856216,1,1.4297000006702731,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,1.1833102957705351e-17,1e-10,PASS,19.755705851181517,0.0,1e-10,PASS,57.40005180397151,-7.770747186914141e-14,3.8338587104826404e-07,NUMERIC_TOLERANCE,8.153513071004037,0.0,2.192416969325792e-06,PASS,50.046511208058554,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::A::1970863143290487,LEVEL1,R4,12,19,643,YES,2220,1.54949315006314,0.26336922551388753,0,0.765100154083205,1.0,1,0.9518374098376935,1.042329595099528,1,0.9814826447545744,1.03553750403676,1,1.382942494150489,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,1.6889144294960615e-17,1e-10,PASS,20.03103588839737,0.0,1e-10,PASS,57.40005180397149,-1.167972438158345e-13,3.253212075813498e-07,NUMERIC_TOLERANCE,7.338946149194674,0.0,2.1924169693257913e-06,PASS,50.04651120805855,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863123290487,LEVEL1,R5,12,135,863,YES,3333,1.3189955273262088,1.0870588089449686,0,0.28705305651672436,1.0,1,0.5698748721936813,1.1087980753056703,1,2.7796434978362146,2.048527519113498,0,1.2270022153022127,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-2.6293494398648217e-17,1e-10,NUMERIC_TOLERANCE,19.90340401592083,0.0,1e-10,PASS,57.460202203948135,-5.6597661216314606e-15,2.075048667668227e-06,NUMERIC_TOLERANCE,17.380125931143496,0.0,2.1304361005565464e-06,PASS,52.77879823568521,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863124290487,LEVEL1,R5,12,238,760,YES,3333,0.06068122913233751,0.1734494301809023,1,0.23340051260706696,1.0,1,0.4989701951114682,1.12550800942228,1,0.8398028953421867,1.3022321735646882,1,1.3901669096378624,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,3.1099007536927204e-17,1e-10,PASS,19.680221886548832,0.0,1e-10,PASS,57.460202203948114,-2.3522618209482506e-13,2.0055519389743884e-06,NUMERIC_TOLERANCE,17.025112226200555,0.0,2.1304361005565464e-06,PASS,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863125290487,LEVEL1,R5,12,225,773,YES,3333,0.2928905669776662,0.3465482822651384,1,0.17932597578615278,1.0,1,0.35863328821176305,1.1298767778818803,1,0.655067333589066,1.1103430032281274,1,1.4051471208766229,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,1.3645587935544444e-17,1e-10,PASS,20.05429193339414,0.0,1e-10,PASS,57.460202203948135,-1.3948062059559634e-13,1.7060964000577201e-06,NUMERIC_TOLERANCE,16.340731108736765,0.0,2.1304361005565464e-06,PASS,52.77879823568521,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863126290487,LEVEL1,R5,12,304,694,YES,3333,0.5417071307263456,0.471257220733003,0,0.27090046502888815,1.0,1,0.5425302236940593,1.1277184900918327,1,0.732057749884972,1.0625935391484334,1,1.243124682301651,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,1.693774083283068e-17,1e-10,PASS,19.321894406995806,0.0,1e-10,PASS,57.460202203948135,-6.355287432360934e-14,1.2239243057505633e-06,NUMERIC_TOLERANCE,15.718488377098149,0.0,2.1304361005565464e-06,PASS,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863127290487,LEVEL1,R5,12,96,902,YES,3333,nan,nan,-1,0.5293120320429667,1.0,1,0.8690600776579206,1.1013329109782728,1,inf,inf,0,1.2245972516299004,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-7.367174320245455e-18,1e-10,NUMERIC_TOLERANCE,18.81764880060428,0.0,1e-10,PASS,57.460202203948135,-4.13332803424231e-13,2.026312808297755e-06,NUMERIC_TOLERANCE,17.328367155364994,0.0,2.1304361005565464e-06,PASS,52.77879823568521,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863128290487,LEVEL1,R5,12,62,730,YES,3333,3.0813501770646625,3.085514508975693,1,0.22667704684053458,0.9523525908278737,1,0.46913720773009676,1.0744325771264882,1,16.544293005602455,12.567799033205764,0,1.2486325900799091,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,1.2694256728707792e-17,1e-10,PASS,17.37849615597487,-5.961435826135958e-18,1e-10,NUMERIC_TOLERANCE,57.46020220394812,-6.84293371349205e-14,1.5666144481599394e-06,NUMERIC_TOLERANCE,15.670683080016193,-1.4918952546043254e-13,2.130436100556546e-06,NUMERIC_TOLERANCE,52.7787982356852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863129290487,LEVEL1,R5,12,159,633,YES,3333,0.47360829370189356,0.47664187419982057,1,0.23078885400313973,0.9523525908278737,1,0.4349493642345212,1.0812742818895351,1,1.3668768830554998,1.4444313923842116,1,1.3118472293558705,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-2.1847387431358084e-17,1e-10,NUMERIC_TOLERANCE,17.714413600021906,-4.126508166850294e-18,1e-10,NUMERIC_TOLERANCE,57.46020220394809,-1.7138382924130627e-13,1.6444138285747678e-06,NUMERIC_TOLERANCE,15.428049775501107,-5.2015309356980576e-14,2.130436100556546e-06,NUMERIC_TOLERANCE,52.7787982356852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863130290487,LEVEL1,R5,12,174,618,YES,3333,0.43560938050185843,0.2405493070612424,0,0.18019292604501608,0.9523525908278737,1,0.4193362852418692,1.0822716221424988,1,0.7582652994694526,1.0884540743606632,1,1.4107198097839346,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-5.816891706613372e-18,1e-10,NUMERIC_TOLERANCE,17.00080450009951,-4.126508166850294e-18,1e-10,NUMERIC_TOLERANCE,57.46020220394809,-3.4217339183972395e-13,1.3371152860588458e-06,NUMERIC_TOLERANCE,15.090080855236335,-5.2015309356980576e-14,2.130436100556546e-06,NUMERIC_TOLERANCE,52.7787982356852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863131290487,LEVEL1,R5,12,290,502,YES,3333,0.7794680572490311,0.33847615719829494,0,0.2668391671081048,0.95473496128648,1,0.5248147665327678,1.0867032012153135,1,0.762645818097568,1.0714810931437633,1,1.2899765002237458,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-2.1796473120742738e-17,1e-10,NUMERIC_TOLERANCE,17.437233492142294,-7.234780600238411e-18,1e-10,NUMERIC_TOLERANCE,57.46020220394812,-9.927380878210674e-14,8.515710554603367e-07,NUMERIC_TOLERANCE,11.990755409934101,-7.673056602272644e-14,2.1304361005565464e-06,NUMERIC_TOLERANCE,52.77879823568523,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863132290487,LEVEL1,R5,12,107,685,YES,3333,6.8940636795436605,6.830870116593146,0,0.5948099768854486,0.9833234067897558,1,0.9164951516356807,1.0849007372828374,1,503.8140220004307,349.79474405610824,0,1.1797704347533855,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,1.4762525679495926e-18,1e-10,PASS,15.981064744844565,-3.4015078048013047e-18,1e-10,NUMERIC_TOLERANCE,57.460202203948114,-3.632818380576078e-14,1.6729973731912687e-06,NUMERIC_TOLERANCE,15.676208549698918,-9.107058590052774e-14,2.1304361005565464e-06,NUMERIC_TOLERANCE,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863133290487,LEVEL1,R5,12,320,845,YES,3333,3.57730228792891,4.180827287724946,1,0.25553253394463055,1.0,1,0.5019305216213762,1.1284789685660057,1,41.60347281281935,53.00628933544555,1,1.563296482102891,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,6.116320639706301e-18,1e-10,PASS,21.260717392125958,0.0,1e-10,PASS,57.460202203948135,-8.635836017104023e-14,8.221456804786733e-07,NUMERIC_TOLERANCE,12.466928044632695,0.0,2.1304361005565464e-06,PASS,52.77879823568518,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863134290487,LEVEL1,R5,12,421,744,YES,3333,0.9661238930110181,1.6268486957067292,1,0.12038358806473921,1.0,1,0.23138324363315854,1.143586521198635,1,3.491481610387787,5.001438479994714,1,1.736772231397083,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,4.630275765629606e-18,1e-10,PASS,21.817011380782834,0.0,1e-10,PASS,57.460202203948114,0.0,8.433686117357638e-07,PASS,12.094995194023056,0.0,2.1304361005565464e-06,PASS,52.77879823568518,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863135290487,LEVEL1,R5,12,154,1011,YES,3333,4.44488068072483,5.2190213714553435,1,0.49846662849144235,1.0,1,0.8914215950925523,1.121076002373328,1,64.76426413516889,97.5281647358733,1,1.6230940009399921,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-6.3851515430124994e-18,1e-10,NUMERIC_TOLERANCE,19.376078603589455,0.0,1e-10,PASS,57.460202203948135,-2.476578805321311e-13,6.903348642311208e-07,NUMERIC_TOLERANCE,12.485146581137494,0.0,2.1304361005565464e-06,PASS,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863136290487,LEVEL1,R5,12,270,895,YES,3333,2.652024092683305,0.3378833093667385,0,0.28008530642099294,1.0,1,0.5739113552054986,1.1243155788918642,1,0.9715180980432226,1.0930292967228121,1,1.044489688295108,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,1.2065458677939229e-17,1e-10,PASS,20.911846813771103,0.0,1e-10,PASS,57.460202203948135,-6.716560154658217e-15,8.450462257679465e-08,NUMERIC_TOLERANCE,8.609039007532456,0.0,2.1304361005565464e-06,PASS,52.77879823568518,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::12::122301::B::1970863137290487,LEVEL1,R5,12,247,775,YES,3333,3.4858053989212423,4.266458973683187,1,0.327790054107637,1.0,1,0.5880348825677677,1.1079110282133418,1,33.19483223132731,35.574055081058646,1,1.7414201608371078,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-4.5102826011244596e-17,1e-10,NUMERIC_TOLERANCE,21.6722632501455,0.0,1e-10,PASS,57.460202203948135,-7.30463584828798e-14,6.422924435827875e-07,NUMERIC_TOLERANCE,5.243790790293561,0.0,2.1304361005565464e-06,PASS,52.77879823568521,EXACT_SYMMETRIC_EIGENSOLVER,NONE
