analysis_species_id,analysis_species_name,plant_locality_id,plant_name_id,continent_code_l1,continent,region_code_l2,region,area_code_l3,area,introduced,extinct,location_doubtful,distribution_flags_valid_binary,confirmed_current_native_flag,native_historical_extinct_flag,native_location_doubtful_flag,introduced_audit_flag,distribution_evidence_class,query_provenance
6364,Alnus glutinosa,2571,6364,2,AFRICA,21,Macaronesia,AZO,Azores,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,2572,6364,3,ASIA-TEMPERATE,30,Siberia,WSB,West Siberia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,2573,6364,3,ASIA-TEMPERATE,32,Central Asia,KAZ,Kazakhstan,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,2574,6364,3,ASIA-TEMPERATE,34,Western Asia,TUR,Türkiye,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,2575,6364,7,NORTHERN AMERICA,72,Eastern Canada,ONT,Ontario,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94488,6364,1,EUROPE,10,Northern Europe,DEN,Denmark,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94489,6364,1,EUROPE,10,Northern Europe,FIN,Finland,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94490,6364,1,EUROPE,10,Northern Europe,GRB,Great Britain,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94491,6364,1,EUROPE,10,Northern Europe,IRE,Ireland,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94492,6364,1,EUROPE,10,Northern Europe,NOR,Norway,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94493,6364,1,EUROPE,10,Northern Europe,SWE,Sweden,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94494,6364,1,EUROPE,12,Southwestern Europe,COR,Corse,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94495,6364,1,EUROPE,12,Southwestern Europe,FRA,France,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94497,6364,1,EUROPE,12,Southwestern Europe,SAR,Sardegna,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94498,6364,1,EUROPE,12,Southwestern Europe,SPA,Spain,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94499,6364,1,EUROPE,13,Southeastern Europe,ALB,Albania,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94500,6364,1,EUROPE,13,Southeastern Europe,BUL,Bulgaria,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94501,6364,1,EUROPE,13,Southeastern Europe,GRC,Greece,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94502,6364,1,EUROPE,13,Southeastern Europe,ITA,Italy,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94503,6364,1,EUROPE,13,Southeastern Europe,ROM,Romania,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94504,6364,1,EUROPE,13,Southeastern Europe,SIC,Sicilia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94505,6364,1,EUROPE,13,Southeastern Europe,TUE,Türkiye-in-Europe,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94506,6364,1,EUROPE,13,Southeastern Europe,YUG,NW. Balkan Pen.,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94507,6364,2,AFRICA,20,Northern Africa,ALG,Algeria,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94508,6364,2,AFRICA,20,Northern Africa,LBY,Libya,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94509,6364,2,AFRICA,20,Northern Africa,MOR,Morocco,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94510,6364,2,AFRICA,20,Northern Africa,TUN,Tunisia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94511,6364,3,ASIA-TEMPERATE,33,Caucasus,NCS,North Caucasus,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94512,6364,3,ASIA-TEMPERATE,33,Caucasus,TCS,Transcaucasus,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94513,6364,7,NORTHERN AMERICA,74,North-Central U.S.A.,ILL,Illinois,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94514,6364,7,NORTHERN AMERICA,74,North-Central U.S.A.,IOW,Iowa,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94515,6364,7,NORTHERN AMERICA,74,North-Central U.S.A.,MIN,Minnesota,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94516,6364,7,NORTHERN AMERICA,74,North-Central U.S.A.,WIS,Wisconsin,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94517,6364,7,NORTHERN AMERICA,75,Northeastern U.S.A.,CNT,Connecticut,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94518,6364,7,NORTHERN AMERICA,75,Northeastern U.S.A.,INI,Indiana,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94519,6364,7,NORTHERN AMERICA,75,Northeastern U.S.A.,MAS,Massachusetts,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94520,6364,7,NORTHERN AMERICA,75,Northeastern U.S.A.,MIC,Michigan,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94521,6364,7,NORTHERN AMERICA,75,Northeastern U.S.A.,NWJ,New Jersey,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94522,6364,7,NORTHERN AMERICA,75,Northeastern U.S.A.,NWY,New York,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94523,6364,7,NORTHERN AMERICA,75,Northeastern U.S.A.,OHI,Ohio,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94524,6364,7,NORTHERN AMERICA,75,Northeastern U.S.A.,PEN,Pennsylvania,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,94525,6364,7,NORTHERN AMERICA,75,Northeastern U.S.A.,RHO,Rhode I.,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224929,6364,1,EUROPE,11,Middle Europe,AUT,Austria,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224930,6364,1,EUROPE,11,Middle Europe,BGM,Belgium,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224931,6364,1,EUROPE,11,Middle Europe,CZE,Czechia-Slovakia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224932,6364,1,EUROPE,11,Middle Europe,GER,Germany,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224933,6364,1,EUROPE,11,Middle Europe,HUN,Hungary,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224934,6364,1,EUROPE,11,Middle Europe,NET,Netherlands,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224935,6364,1,EUROPE,11,Middle Europe,POL,Poland,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224936,6364,1,EUROPE,11,Middle Europe,SWI,Switzerland,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224937,6364,1,EUROPE,14,Eastern Europe,BLR,Belarus,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224938,6364,1,EUROPE,14,Eastern Europe,BLT,Baltic States,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224939,6364,1,EUROPE,14,Eastern Europe,KRY,Krym,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224940,6364,1,EUROPE,14,Eastern Europe,RUC,Central European Russia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224941,6364,1,EUROPE,14,Eastern Europe,RUE,East European Russia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224942,6364,1,EUROPE,14,Eastern Europe,RUN,North European Russia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224943,6364,1,EUROPE,14,Eastern Europe,RUS,South European Russia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224944,6364,1,EUROPE,14,Eastern Europe,RUW,Northwest European Russia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,224945,6364,1,EUROPE,14,Eastern Europe,UKR,Ukraine,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,231008,6364,8,SOUTHERN AMERICA,85,Southern South America,CLC,Chile Central,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,231009,6364,8,SOUTHERN AMERICA,85,Southern South America,CLS,Chile South,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,232498,6364,5,AUSTRALASIA,51,New Zealand,NZN,New Zealand North,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,232499,6364,5,AUSTRALASIA,51,New Zealand,NZS,New Zealand South,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,767181,6364,3,ASIA-TEMPERATE,34,Western Asia,IRN,Iran,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,970997,6364,7,NORTHERN AMERICA,78,Southeastern U.S.A.,KTY,Kentucky,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,1105418,6364,7,NORTHERN AMERICA,75,Northeastern U.S.A.,VER,Vermont,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,1105519,6364,8,SOUTHERN AMERICA,85,Southern South America,AGE,Argentina Northeast,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,1105520,6364,8,SOUTHERN AMERICA,85,Southern South America,AGS,Argentina South,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,1230443,6364,2,AFRICA,27,Southern Africa,OFS,Free State,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,1389770,6364,7,NORTHERN AMERICA,72,Eastern Canada,NFL,Newfoundland,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,4856005,6364,5,AUSTRALASIA,50,Australia,TAS,Tasmania,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,4858725,6364,7,NORTHERN AMERICA,78,Southeastern U.S.A.,MRY,Maryland,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6364,Alnus glutinosa,4967765,6364,1,EUROPE,12,Southwestern Europe,POR,Portugal,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6544,Alnus oblongifolia,2605,6544,7,NORTHERN AMERICA,76,Southwestern U.S.A.,ARI,Arizona,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6544,Alnus oblongifolia,2606,6544,7,NORTHERN AMERICA,77,South-Central U.S.A.,NWM,New Mexico,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6544,Alnus oblongifolia,94737,6544,7,NORTHERN AMERICA,79,Mexico,MXE,Mexico Northeast,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6544,Alnus oblongifolia,94738,6544,7,NORTHERN AMERICA,79,Mexico,MXN,Mexico Northwest,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6578,Alnus rhombifolia,2611,6578,7,NORTHERN AMERICA,76,Southwestern U.S.A.,CAL,California,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6578,Alnus rhombifolia,94747,6578,7,NORTHERN AMERICA,73,Northwestern U.S.A.,IDA,Idaho,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6578,Alnus rhombifolia,94748,6578,7,NORTHERN AMERICA,73,Northwestern U.S.A.,MNT,Montana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6578,Alnus rhombifolia,94749,6578,7,NORTHERN AMERICA,73,Northwestern U.S.A.,ORE,Oregon,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6578,Alnus rhombifolia,94750,6578,7,NORTHERN AMERICA,73,Northwestern U.S.A.,WAS,Washington,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6578,Alnus rhombifolia,805121,6578,7,NORTHERN AMERICA,79,Mexico,MXN,Mexico Northwest,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6584,Alnus rubra,2612,6584,7,NORTHERN AMERICA,71,Western Canada,BRC,British Columbia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6584,Alnus rubra,2613,6584,7,NORTHERN AMERICA,76,Southwestern U.S.A.,CAL,California,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6584,Alnus rubra,94751,6584,7,NORTHERN AMERICA,70,Subarctic America,ASK,Alaska,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6584,Alnus rubra,94752,6584,7,NORTHERN AMERICA,70,Subarctic America,YUK,Yukon,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6584,Alnus rubra,94753,6584,7,NORTHERN AMERICA,73,Northwestern U.S.A.,IDA,Idaho,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6584,Alnus rubra,94754,6584,7,NORTHERN AMERICA,73,Northwestern U.S.A.,MNT,Montana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6584,Alnus rubra,94755,6584,7,NORTHERN AMERICA,73,Northwestern U.S.A.,WAS,Washington,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6584,Alnus rubra,94756,6584,7,NORTHERN AMERICA,73,Northwestern U.S.A.,ORE,Oregon,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6584,Alnus rubra,1105525,6584,8,SOUTHERN AMERICA,85,Southern South America,AGS,Argentina South,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
6584,Alnus rubra,4895116,6584,1,EUROPE,10,Northern Europe,GRB,Great Britain,1,0,0,1,0,0,0,1,INTRODUCED_AUDIT,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,7186,18443,2,AFRICA,26,South Tropical Africa,ANG,Angola,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,7187,18443,7,NORTHERN AMERICA,77,South-Central U.S.A.,TEX,Texas,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101352,18443,2,AFRICA,22,West Tropical Africa,GAM,Gambia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101353,18443,2,AFRICA,22,West Tropical Africa,GHA,Ghana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101354,18443,2,AFRICA,22,West Tropical Africa,GNB,Guinea-Bissau,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101355,18443,2,AFRICA,22,West Tropical Africa,GUI,Guinea,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101356,18443,2,AFRICA,22,West Tropical Africa,IVO,Ivory Coast,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101357,18443,2,AFRICA,22,West Tropical Africa,LBR,Liberia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101358,18443,2,AFRICA,22,West Tropical Africa,MTN,Mauritania,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101359,18443,2,AFRICA,22,West Tropical Africa,NGA,Nigeria,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101360,18443,2,AFRICA,22,West Tropical Africa,SEN,Senegal,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101361,18443,2,AFRICA,22,West Tropical Africa,SIE,Sierra Leone,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101362,18443,2,AFRICA,22,West Tropical Africa,TOG,Togo,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101363,18443,2,AFRICA,23,West-Central Tropical Africa,CAB,Cabinda,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101364,18443,2,AFRICA,23,West-Central Tropical Africa,CMN,Cameroon,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101365,18443,2,AFRICA,23,West-Central Tropical Africa,GAB,Gabon,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101366,18443,2,AFRICA,23,West-Central Tropical Africa,GGI,Gulf of Guinea Is.,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101367,18443,2,AFRICA,23,West-Central Tropical Africa,ZAI,DR Congo,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101368,18443,7,NORTHERN AMERICA,78,Southeastern U.S.A.,ALA,Alabama,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101369,18443,7,NORTHERN AMERICA,78,Southeastern U.S.A.,FLA,Florida,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101370,18443,7,NORTHERN AMERICA,78,Southeastern U.S.A.,GEO,Georgia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
18443,Avicennia germinans,101371,18443,7,NORTHERN AMERICA,78,Southeastern U.S.A.,LOU,Louisiana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
